round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
1,4,2,0,0.0,MOSTLY_BENIGN,0,1.7676570415496826,0.2723342180252075,0.15749264598546442,4.329012841038704,2.6447304461536936,0,0,4;459,,4;459
1,6,5,0,0.0,MOSTLY_BENIGN,0,1.269065022468567,0.10074007511138916,0.018630406327938907,4.329012841038704,2.6447304461536936,0,0,6;19;254;362;428,,6;19;254;362;428
1,7,2,0,0.0,MOSTLY_BENIGN,0,1.2157073020935059,0.10137563943862915,0.05327222897011352,4.329012841038704,2.6447304461536936,0,0,7;272,,7;272
1,9,7,0,0.0,MOSTLY_BENIGN,0,1.9685205221176147,0.2454981803894043,0.035500673281664286,4.329012841038704,2.6447304461536936,0,0,9;24;162;321;326;332;429,,9;24;162;321;326;332;429
1,13,2,0,0.0,MOSTLY_BENIGN,0,1.1399507522583008,0.12131065130233765,0.5276838077712408,4.329012841038704,2.6447304461536936,0,0,13;124,,13;124
1,15,9,0,0.0,MOSTLY_BENIGN,0,0.7827098369598389,0.037696123123168945,0.07616202765509301,4.329012841038704,2.6447304461536936,0,0,15;94;115;193;198;252;403;419;422,,15;94;115;193;198;252;403;419;422
1,16,2,1,0.5,MOSTLY_BENIGN,0,2.3047215938568115,0.40858733654022217,0.058529864131729406,4.329012841038704,2.6447304461536936,0,0,16;402,402,16
1,17,2,0,0.0,MOSTLY_BENIGN,0,1.950646162033081,0.3293466567993164,0.150484402872896,4.329012841038704,2.6447304461536936,0,0,17;235,,17;235
1,20,2,2,1.0,POISONED_BY_CENTROID,1,92.4690933227539,0.4933921694755554,3.4763873219824175,4.329012841038704,2.6447304461536936,1,1,20;214,20;214,
1,21,6,1,0.16666666666666666,MOSTLY_BENIGN,0,1.022655725479126,0.06432914733886719,0.04286298351646433,4.329012841038704,2.6447304461536936,0,0,21;26;47;388;414;491,388,21;26;47;414;491
1,25,2,0,0.0,MOSTLY_BENIGN,0,1.8934948444366455,0.4336603283882141,0.7819010317462731,4.329012841038704,2.6447304461536936,0,0,25;180,,25;180
1,27,3,1,0.3333333333333333,MOSTLY_BENIGN,0,2.407902240753174,0.44578611850738525,0.0560624581202469,4.329012841038704,2.6447304461536936,0,0,27;190;493,190,27;493
1,30,3,0,0.0,MOSTLY_BENIGN,0,1.9519753456115723,0.36067861318588257,1.5119360144602942,4.329012841038704,2.6447304461536936,0,0,30;114;410,,30;114;410
1,31,1,1,1.0,POISONED_BY_CENTROID,1,83.16128540039062,0.436742901802063,3.3731970068592303,4.329012841038704,2.6447304461536936,1,1,31,31,
1,32,1,0,0.0,MOSTLY_BENIGN,0,1.2195990085601807,0.07876914739608765,0.01776168887682646,4.329012841038704,2.6447304461536936,0,0,32,,32
1,37,2,0,0.0,MOSTLY_BENIGN,0,1.2873121500015259,0.11193066835403442,0.04166367044488422,4.329012841038704,2.6447304461536936,0,0,37;395,,37;395
1,38,2,0,0.0,MOSTLY_BENIGN,0,1.5377684831619263,0.2207668423652649,0.21678739036704303,4.329012841038704,2.6447304461536936,0,0,38;218,,38;218
1,41,2,0,0.0,MOSTLY_BENIGN,0,1.7278258800506592,0.1760675311088562,1.3414786076177208,4.329012841038704,2.6447304461536936,0,0,41;239,,41;239
1,42,4,0,0.0,MOSTLY_BENIGN,0,1.078057885169983,0.05578190088272095,0.014671892791656656,4.329012841038704,2.6447304461536936,0,0,42;45;169;377,,42;45;169;377
1,43,2,1,0.5,MOSTLY_BENIGN,0,1.9176852703094482,0.29325056076049805,1.564126901360084,4.329012841038704,2.6447304461536936,0,0,43;113,43,113
1,48,1,1,1.0,POISONED_BY_CENTROID,1,71.0112533569336,0.4226316213607788,3.2182337835291803,4.329012841038704,2.6447304461536936,1,1,48,48,
1,51,1,0,0.0,MOSTLY_BENIGN,0,2.0932955741882324,0.31353437900543213,0.019498034638165726,4.329012841038704,2.6447304461536936,0,0,51,,51
