round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
1,2,12,0,0.0,MOSTLY_BENIGN,0,4.375850677490234,0.37325119972229004,23.90988960566454,13.72313612346649,27.588576006851568,0,0,2;3;15;41;44;88;105;116;121;166;175;192,,2;3;15;41;44;88;105;116;121;166;175;192
1,4,4,0,0.0,MOSTLY_BENIGN,0,3.721310615539551,0.24179720878601074,23.54957784382951,13.72313612346649,27.588576006851568,0,0,4;63;81;174,,4;63;81;174
1,5,1,0,0.0,MOSTLY_BENIGN,0,5.546424865722656,0.4941037893295288,23.43129718261753,13.72313612346649,27.588576006851568,0,0,5,,5
1,6,3,0,0.0,MOSTLY_BENIGN,0,6.011804103851318,0.5590220093727112,23.393973414181097,13.72313612346649,27.588576006851568,0,0,6;20;46,,6;20;46
1,7,2,2,1.0,POISONED_BY_CENTROID,1,3883187830784.0,0.4118981957435608,3.8437521444571487,13.72313612346649,27.588576006851568,1,0,7;129,7;129,
1,8,1,0,0.0,MOSTLY_BENIGN,0,4.676785469055176,0.4308580756187439,23.771842158726724,13.72313612346649,27.588576006851568,0,0,8,,8
1,12,1,1,1.0,POISONED_BY_CENTROID,1,3032393187328.0,0.17236387729644775,3.596447860853543,13.72313612346649,27.588576006851568,1,0,12,12,
1,16,2,2,1.0,POISONED_BY_CENTROID,1,234450839404544.0,0.188975989818573,7.944341648126022,13.72313612346649,27.588576006851568,1,0,16;97,16;97,
1,22,1,1,1.0,POISONED_BY_CENTROID,1,1022685216768.0,0.5553397536277771,2.5095274559073,13.72313612346649,27.588576006851568,1,0,22,22,
1,23,1,0,0.0,MOSTLY_BENIGN,0,4.787374496459961,0.4742833971977234,24.179218498689277,13.72313612346649,27.588576006851568,0,0,23,,23
1,24,3,0,0.0,MOSTLY_BENIGN,0,3.8138339519500732,0.25524628162384033,23.556105819939933,13.72313612346649,27.588576006851568,0,0,24;55;65,,24;55;65
1,27,1,1,1.0,POISONED_BY_CENTROID,1,21398869245952.0,0.14020556211471558,5.550433803940721,13.72313612346649,27.588576006851568,1,0,27,27,
1,32,15,0,0.0,MOSTLY_BENIGN,0,4.825125694274902,0.45227062702178955,23.714177539447178,13.72313612346649,27.588576006851568,0,0,32;25;37;38;39;49;117;130;135;137;138;139;143;146;148,,32;25;37;38;39;49;117;130;135;137;138;139;143;146;148
1,35,1,1,1.0,POISONED_BY_CENTROID,1,1043339608064.0,0.46738147735595703,2.529522452267866,13.72313612346649,27.588576006851568,1,0,35,35,
1,36,3,0,0.0,MOSTLY_BENIGN,0,4.81709098815918,0.4860026240348816,24.05231311932477,13.72313612346649,27.588576006851568,0,0,36;48;132,,36;48;132
1,42,2,0,0.0,MOSTLY_BENIGN,0,5.779966354370117,0.5590507984161377,23.474984290899428,13.72313612346649,27.588576006851568,0,0,42;145,,42;145
1,43,2,2,1.0,POISONED_BY_CENTROID,1,10045391634432.0,0.19300854206085205,4.794209707787247,13.72313612346649,27.588576006851568,1,0,43;164,43;164,
1,45,1,1,1.0,POISONED_BY_CENTROID,1,2069150302208.0,0.41062623262405396,3.2142337632644975,13.72313612346649,27.588576006851568,1,0,45,45,
1,47,4,4,1.0,POISONED_BY_CENTROID,1,198871061889024.0,0.2285788655281067,7.779752406804242,13.72313612346649,27.588576006851568,1,0,47;89;114;187,47;89;114;187,
