checkpoint_round,eval_round,eval_tag,checkpoint_path,num_excluded_poisoned_clients,num_benign_clients,accuracy,f1,precision,recall,f1_macro,precision_macro,recall_macro
1,2,round_2_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round1.pt,101,399,0.5406009058090555,0.4439438995492649,0.4046560505311367,0.5406009058090555,0.09514638296758174,0.08435267465382396,0.1422130491516071
2,3,round_3_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round2.pt,101,399,0.5689480295044455,0.48298640367450263,0.45522273588369516,0.5689480295044455,0.12845878769311683,0.11479292261220223,0.186082056574038
3,4,round_4_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round3.pt,106,394,0.5900794627948903,0.5117955625545514,0.5032088581200095,0.5900794627948903,0.15643971145887853,0.14346066454513923,0.22254492376829693
4,5,round_5_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round4.pt,103,397,0.6056124753099433,0.533991602213789,0.540008684778786,0.6056124753099432,0.1757861084294123,0.1654188834612533,0.2482211227155186
5,6,round_6_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round5.pt,104,396,0.617952632898732,0.5499990176232996,0.5658392491185543,0.617952632898732,0.19289378932636664,0.18267002357473794,0.2689380785796509
6,7,round_7_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round6.pt,116,384,0.6343224335874086,0.5693229003582154,0.5924570040672186,0.6343224335874086,0.20796269904427978,0.20087388607574383,0.28581121373742313
7,8,round_8_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round7.pt,123,377,0.6426574203573164,0.5805854877038414,0.6027924176713615,0.6426574203573164,0.21902545881815214,0.2120828774124918,0.29908129393039523
8,9,round_9_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round8.pt,122,378,0.6508764354373587,0.5907636988301057,0.6123232509001029,0.6508764354373587,0.22825284107522503,0.2217864635266468,0.3088345414057415
9,10,round_10_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/Test_PGA/DPF_IDS-ModelPoison-PGA/DPF_IDS-FFNN-ModelPoison-PGA-500c-20p/FFNN_checkpoint_round9.pt,122,378,0.6526010688638323,0.5933112173111255,0.6161721259157318,0.6526010688638323,0.23423201314380207,0.2290390593380786,0.31576193782274636
