round,client_id
6,17
6,18
6,34
6,44
6,56
6,68
6,72
6,76
6,87
6,104
6,107
6,108
6,118
6,124
6,126
6,127
6,128
6,139
6,143
6,145
6,151
6,155
6,164
6,165
6,167
6,168
6,170
6,171
6,174
6,175
6,177
6,181
6,190
