round,client_id
1,13
1,15
1,17
1,18
1,23
1,24
1,34
1,35
1,44
1,56
1,68
1,72
1,76
1,82
1,85
1,91
1,104
1,107
1,108
1,118
1,120
1,126
1,127
1,128
1,133
1,139
1,143
1,145
1,151
1,155
1,164
1,165
1,167
1,168
1,170
1,171
1,174
1,175
1,177
1,181
1,190
