round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
2,1,10,2,0.2,MOSTLY_BENIGN,0,3.3627541065216064,0.135556161403656,0.17064298409743672,4.852519016506628,0.6260282108167485,0,0,1;89;94;95;102;128;145;150;155;189,94;155,1;89;95;102;128;145;150;189
2,3,2,2,1.0,CONTAMINATED,0,4.925166606903076,0.10577058792114258,0.4616998353676528,4.852519016506628,0.6260282108167485,1,0,3;21,3;21,
2,5,2,0,0.0,MOSTLY_BENIGN,0,2.180065155029297,0.11174416542053223,0.4282273974484628,4.852519016506628,0.6260282108167485,0,0,5;90,,5;90
2,6,5,0,0.0,MOSTLY_BENIGN,0,3.0411581993103027,0.16766220331192017,0.014457725414027204,4.852519016506628,0.6260282108167485,0,0,6;46;58;71;92,,6;46;58;71;92
2,7,1,0,0.0,MOSTLY_BENIGN,0,1.470811367034912,0.024340331554412842,0.46219182921525426,4.852519016506628,0.6260282108167485,0,0,7,,7
2,8,3,0,0.0,MOSTLY_BENIGN,0,3.3998420238494873,0.3206931948661804,0.41333364963252023,4.852519016506628,0.6260282108167485,0,0,8;79;83,,8;79;83
2,10,4,0,0.0,MOSTLY_BENIGN,0,2.370601177215576,0.13318997621536255,0.16273318565414155,4.852519016506628,0.6260282108167485,0,0,10;141;156;191,,10;141;156;191
2,12,1,0,0.0,MOSTLY_BENIGN,0,3.2235267162323,0.285247802734375,0.41513137297215164,4.852519016506628,0.6260282108167485,0,0,12,,12
2,13,1,1,1.0,CONTAMINATED,0,5.399440765380859,0.2832068204879761,0.3453852827299044,4.852519016506628,0.6260282108167485,1,0,13,13,
2,14,7,4,0.5714285714285714,CONTAMINATED,0,2.3759517669677734,0.09947192668914795,0.6423106556479244,4.852519016506628,0.6260282108167485,0,1,14;45;91;96;108;119;129,14;45;108;119,91;96;129
2,15,2,0,0.0,MOSTLY_BENIGN,0,1.5630682706832886,0.05804067850112915,0.2858642717689319,4.852519016506628,0.6260282108167485,0,0,15;44,,15;44
2,16,5,0,0.0,MOSTLY_BENIGN,0,2.2620365619659424,0.10905814170837402,0.5210421407239597,4.852519016506628,0.6260282108167485,0,0,16;69;97;100;152,,16;69;97;100;152
2,19,11,0,0.0,MOSTLY_BENIGN,0,2.5011706352233887,0.16066348552703857,0.2960948905693423,4.852519016506628,0.6260282108167485,0,0,19;27;47;103;112;114;147;154;169;187;200,,19;27;47;103;112;114;147;154;169;187;200
2,20,1,0,0.0,MOSTLY_BENIGN,0,2.0630571842193604,0.10068368911743164,0.1608893594573155,4.852519016506628,0.6260282108167485,0,0,20,,20
2,22,1,1,1.0,CONTAMINATED,0,3.8765408992767334,0.27053380012512207,1.6152680732051699,4.852519016506628,0.6260282108167485,0,1,22,22,
2,23,1,0,0.0,MOSTLY_BENIGN,0,3.6903443336486816,0.38676339387893677,0.4348143443254099,4.852519016506628,0.6260282108167485,0,0,23,,23
2,29,2,1,0.5,CONTAMINATED,0,4.387585639953613,0.19633162021636963,0.27543262067220337,4.852519016506628,0.6260282108167485,0,0,29;195,29,195
2,30,2,0,0.0,MOSTLY_BENIGN,0,3.6696524620056152,0.19926440715789795,0.12138273414770155,4.852519016506628,0.6260282108167485,0,0,30;82,,30;82
2,31,5,1,0.2,MOSTLY_BENIGN,0,2.5355117321014404,0.16201668977737427,0.44810632188224014,4.852519016506628,0.6260282108167485,0,0,31;48;66;84;106,84,31;48;66;106
2,43,2,0,0.0,MOSTLY_BENIGN,0,3.734575033187866,0.39335429668426514,0.41299877251812794,4.852519016506628,0.6260282108167485,0,0,43;164,,43;164
2,50,5,1,0.2,MOSTLY_BENIGN,0,3.0855307579040527,0.2583651542663574,0.40693213079809826,4.852519016506628,0.6260282108167485,0,0,50;35;36;132;162,35,50;36;132;162
2,52,1,0,0.0,MOSTLY_BENIGN,0,3.2411787509918213,0.22155678272247314,0.06700897822063265,4.852519016506628,0.6260282108167485,0,0,52,,52
2,55,2,0,0.0,MOSTLY_BENIGN,0,2.2105753421783447,0.10033363103866577,0.5256100428007983,4.852519016506628,0.6260282108167485,0,0,55;197,,55;197
2,59,1,1,1.0,CONTAMINATED,0,6.32542085647583,0.2724345922470093,0.4898020734254055,4.852519016506628,0.6260282108167485,1,0,59,59,
2,62,1,1,1.0,CONTAMINATED,0,2.930607318878174,0.1591234803199768,0.8524243864395338,4.852519016506628,0.6260282108167485,0,1,62,62,
2,68,1,0,0.0,MOSTLY_BENIGN,0,3.4050979614257812,0.2501065135002136,0.0819203623527398,4.852519016506628,0.6260282108167485,0,0,68,,68
2,72,1,0,0.0,MOSTLY_BENIGN,0,2.291111707687378,0.1297498345375061,0.39953433784528636,4.852519016506628,0.6260282108167485,0,0,72,,72
2,74,1,0,0.0,MOSTLY_BENIGN,0,2.1750869750976562,0.09028232097625732,0.03462873365345177,4.852519016506628,0.6260282108167485,0,0,74,,74
2,76,1,1,1.0,CONTAMINATED,0,3.383922576904297,0.23056155443191528,1.0766012217320404,4.852519016506628,0.6260282108167485,0,1,76,76,
2,81,2,2,1.0,CONTAMINATED,0,4.935851097106934,0.30050069093704224,0.24351708977137357,4.852519016506628,0.6260282108167485,1,0,81;127,81;127,
2,86,2,0,0.0,MOSTLY_BENIGN,0,2.896588087081909,0.21579444408416748,0.2705548825086616,4.852519016506628,0.6260282108167485,0,0,86;120,,86;120
2,98,6,3,0.5,CONTAMINATED,0,4.0482001304626465,0.22083652019500732,0.1722274432133064,4.852519016506628,0.6260282108167485,0,0,98;34;54;115;136;159,98;115;136,34;54;159
2,107,1,0,0.0,MOSTLY_BENIGN,0,3.6147730350494385,0.2833627462387085,0.08486609871033016,4.852519016506628,0.6260282108167485,0,0,107,,107
2,109,5,0,0.0,MOSTLY_BENIGN,0,4.074068069458008,0.18104088306427002,0.23891145750657172,4.852519016506628,0.6260282108167485,0,0,109;4;87;126;190,,109;4;87;126;190
2,111,2,0,0.0,MOSTLY_BENIGN,0,2.8369922637939453,0.17527228593826294,0.09251518893513315,4.852519016506628,0.6260282108167485,0,0,111;194,,111;194
2,113,1,1,1.0,CONTAMINATED,0,9.124366760253906,0.06790035963058472,0.8961725462545103,4.852519016506628,0.6260282108167485,1,1,113,113,
2,121,4,1,0.25,MOSTLY_BENIGN,0,3.0085318088531494,0.12446069717407227,0.1125261443697759,4.852519016506628,0.6260282108167485,0,0,121;175;179;192,192,121;175;179
2,123,10,4,0.4,CONTAMINATED,0,3.629746675491333,0.114662766456604,0.2580635982399686,4.852519016506628,0.6260282108167485,0,0,123;9;51;57;67;73;110;149;153;170,51;67;110;149,123;9;57;73;153;170
2,124,1,1,1.0,CONTAMINATED,0,3.206711530685425,0.2631467580795288,0.741916615090965,4.852519016506628,0.6260282108167485,0,1,124,124,
2,131,2,1,0.5,CONTAMINATED,0,4.167512893676758,0.17680925130844116,0.2624473757665817,4.852519016506628,0.6260282108167485,0,0,131;65,131,65
2,133,1,1,1.0,CONTAMINATED,0,3.5668528079986572,0.30898016691207886,1.0653091212643984,4.852519016506628,0.6260282108167485,0,1,133,133,
2,134,6,4,0.6666666666666666,CONTAMINATED,0,4.183591365814209,0.06445044279098511,0.41032054039782295,4.852519016506628,0.6260282108167485,0,0,134;28;122;135;148;161,122;135;148;161,134;28
2,140,10,6,0.6,CONTAMINATED,0,4.811808109283447,0.13350003957748413,0.4173542740166742,4.852519016506628,0.6260282108167485,0,0,140;11;24;63;70;75;88;118;174;199,140;11;24;63;118;199,70;75;88;174
2,142,1,1,1.0,CONTAMINATED,0,6.80017614364624,0.20028096437454224,0.6034425334391122,4.852519016506628,0.6260282108167485,1,0,142,142,
2,144,1,0,0.0,MOSTLY_BENIGN,0,2.4303855895996094,0.12053066492080688,0.5983675679293936,4.852519016506628,0.6260282108167485,0,0,144,,144
2,146,15,0,0.0,MOSTLY_BENIGN,0,1.5962738990783691,0.049793243408203125,0.06445766240222794,4.852519016506628,0.6260282108167485,0,0,146;32;38;39;40;42;49;64;78;80;93;117;143;185;196,,146;32;38;39;40;42;49;64;78;80;93;117;143;185;196
2,151,2,0,0.0,MOSTLY_BENIGN,0,2.1263201236724854,0.11250007152557373,0.33762668527309214,4.852519016506628,0.6260282108167485,0,0,151;172,,151;172
2,157,1,1,1.0,CONTAMINATED,0,3.0519330501556396,0.16676217317581177,0.9316021125378567,4.852519016506628,0.6260282108167485,0,1,157,157,
2,158,9,0,0.0,MOSTLY_BENIGN,0,2.521807909011841,0.03377354145050049,0.2086555677640313,4.852519016506628,0.6260282108167485,0,0,158;2;18;99;101;116;160;177;181,,158;2;18;99;101;116;160;177;181
2,163,1,0,0.0,MOSTLY_BENIGN,0,2.2417519092559814,0.06906604766845703,0.06339318257596366,4.852519016506628,0.6260282108167485,0,0,163,,163
2,165,1,0,0.0,MOSTLY_BENIGN,0,4.573443412780762,0.26618683338165283,0.21631802639205217,4.852519016506628,0.6260282108167485,0,0,165,,165
2,167,9,1,0.1111111111111111,MOSTLY_BENIGN,0,2.0148115158081055,0.016656816005706787,0.16028039685601875,4.852519016506628,0.6260282108167485,0,0,167;25;56;125;130;137;138;139;184,125,167;25;56;130;137;138;139;184
2,168,1,1,1.0,CONTAMINATED,0,4.899681568145752,0.13816964626312256,0.42446208506800315,4.852519016506628,0.6260282108167485,1,0,168,168,
2,171,1,0,0.0,MOSTLY_BENIGN,0,3.6516666412353516,0.3531162142753601,0.2993782048847082,4.852519016506628,0.6260282108167485,0,0,171,,171
2,173,1,0,0.0,MOSTLY_BENIGN,0,3.7789318561553955,0.07326585054397583,0.34246956477055485,4.852519016506628,0.6260282108167485,0,0,173,,173
2,176,1,0,0.0,MOSTLY_BENIGN,0,3.793647527694702,0.38506847620010376,0.3122414473726227,4.852519016506628,0.6260282108167485,0,0,176,,176
2,178,1,0,0.0,MOSTLY_BENIGN,0,4.567532062530518,0.515765517950058,0.206724693449994,4.852519016506628,0.6260282108167485,0,0,178,,178
2,180,1,0,0.0,MOSTLY_BENIGN,0,3.0007526874542236,0.19161134958267212,0.07526998816504647,4.852519016506628,0.6260282108167485,0,0,180,,180
2,186,1,0,0.0,MOSTLY_BENIGN,0,2.7302353382110596,0.19601112604141235,0.3677844418323027,4.852519016506628,0.6260282108167485,0,0,186,,186
2,188,1,1,1.0,CONTAMINATED,0,4.241421699523926,0.6059449017047882,1.37003602612722,4.852519016506628,0.6260282108167485,0,1,188,188,
2,193,16,3,0.1875,MOSTLY_BENIGN,0,2.215466022491455,0.06910330057144165,0.05632760595704782,4.852519016506628,0.6260282108167485,0,0,193;17;26;33;37;41;53;60;61;77;85;104;105;166;182;183,33;41;77,193;17;26;37;53;60;61;85;104;105;166;182;183
2,198,1,0,0.0,MOSTLY_BENIGN,0,3.813081741333008,0.2652131915092468,0.030259077806137805,4.852519016506628,0.6260282108167485,0,0,198,,198
