round,scope,metric,threshold,median,mad,scale,method,tau,raw_threshold
3,client,dE_local,14.76519376023077,5.610138177871704,2.4899779558181763,3.691641317296028,mad,2.47994179159983,14.76519376023077
3,client,dN_local,2.423651125086841,0.5563727945539723,0.4737304636712132,0.7023527854389406,mad,2.6586045777064853,2.423651125086841
3,client,dE_global,14.76519376023077,5.610138177871704,2.4899779558181763,3.691641317296028,mad,2.47994179159983,14.76519376023077
3,client,dN_global,2.423651125086841,0.5563727945539723,0.4737304636712132,0.7023527854389406,mad,2.6586045777064853,2.423651125086841
3,client,dC_local,1.0248312604113166,0.29424530267715454,0.19870364665985107,0.2945980265378952,mad,2.47994179159983,1.0248312604113166
3,client,dC_global,1.0248312604113166,0.29424530267715454,0.19870364665985107,0.2945980265378952,mad,2.47994179159983,1.0248312604113166
3,client,dD,1.8844866421591167,0.6477108001708984,0.3306860039010644,0.49027506938371807,mad,2.522616219386519,1.8844866421591167
3,cluster,cluster_dE_global,0.0,0.0,0.0,0.0,constant,2.47994179159983,0.0
3,cluster,cluster_dN_global,0.8901535946679389,0.8901535946679389,0.0,0.0,constant,2.6586045777064853,0.8901535946679389
