round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
7,4,2,1,0.5,CONTAMINATED,0,3.423598289489746,0.17934930324554443,0.06751481990866907,4.089482129819625,0.41793047083986445,0,0,4;46,4,46
7,9,1,0,0.0,MOSTLY_BENIGN,0,3.594899892807007,0.0740390419960022,0.31934111841526513,4.089482129819625,0.41793047083986445,0,0,9,,9
7,11,6,0,0.0,MOSTLY_BENIGN,0,1.7201937437057495,0.05687040090560913,0.25934921148250956,4.089482129819625,0.41793047083986445,0,0,11;107;191;199;325;389,,11;107;191;199;325;389
7,12,1,1,1.0,CONTAMINATED,0,5.643141269683838,0.8723098486661911,0.5296063230662907,4.089482129819625,0.41793047083986445,1,1,12,12,
7,15,9,3,0.3333333333333333,CONTAMINATED,0,1.3784600496292114,0.029127120971679688,0.286895721987617,4.089482129819625,0.41793047083986445,0,0,15;29;100;139;212;382;420;433;470,29;212;382,15;100;139;420;433;470
7,16,1,1,1.0,CONTAMINATED,0,3.731067419052124,0.22754627466201782,1.0592605878164236,4.089482129819625,0.41793047083986445,0,1,16,16,
7,18,3,0,0.0,MOSTLY_BENIGN,0,1.8808778524398804,0.06039071083068848,0.020768044621526364,4.089482129819625,0.41793047083986445,0,0,18;279;450,,18;279;450
7,19,3,1,0.3333333333333333,CONTAMINATED,0,1.651293396949768,0.055335283279418945,0.19110879939417877,4.089482129819625,0.41793047083986445,0,0,19;160;250,160,19;250
7,25,6,1,0.16666666666666666,MOSTLY_BENIGN,0,2.522221803665161,0.04986381530761719,0.18691482365679418,4.089482129819625,0.41793047083986445,0,0,25;103;156;291;308;466,308,25;103;156;291;466
7,26,2,2,1.0,CONTAMINATED,0,3.8523449897766113,0.3103790879249573,0.9387788409538305,4.089482129819625,0.41793047083986445,0,1,26;230,26;230,
7,32,7,6,0.8571428571428571,CONTAMINATED,0,6.103447437286377,0.03785121440887451,0.655272137427287,4.089482129819625,0.41793047083986445,1,1,32;38;397;398;401;421;476,32;38;397;398;401;476,421
7,34,6,1,0.16666666666666666,MOSTLY_BENIGN,0,1.4028007984161377,0.03941047191619873,0.17878721931863845,4.089482129819625,0.41793047083986445,0,0,34;79;110;341;471;479,471,34;79;110;341;479
7,36,1,0,0.0,MOSTLY_BENIGN,0,2.8021602630615234,0.1700083613395691,0.3189251267145066,4.089482129819625,0.41793047083986445,0,0,36,,36
7,39,2,1,0.5,CONTAMINATED,0,3.7841579914093018,0.27539390325546265,0.07939136211091857,4.089482129819625,0.41793047083986445,0,0,39;192,39,192
7,42,3,0,0.0,MOSTLY_BENIGN,0,2.5095038414001465,0.10216891765594482,0.01730488331009843,4.089482129819625,0.41793047083986445,0,0,42;343;429,,42;343;429
7,47,2,0,0.0,MOSTLY_BENIGN,0,2.534372091293335,0.1362401247024536,0.22131328950576737,4.089482129819625,0.41793047083986445,0,0,47;446,,47;446
7,49,4,4,1.0,CONTAMINATED,0,5.358375072479248,0.4151342511177063,0.13693409831181427,4.089482129819625,0.41793047083986445,1,0,49;1;267;418,49;1;267;418,
7,50,3,1,0.3333333333333333,CONTAMINATED,0,2.709885358810425,0.15815991163253784,0.2853223240359392,4.089482129819625,0.41793047083986445,0,0,50;273;394,273,50;394
7,52,1,0,0.0,MOSTLY_BENIGN,0,2.5280606746673584,0.13597100973129272,0.24436042900174068,4.089482129819625,0.41793047083986445,0,0,52,,52
7,59,2,2,1.0,CONTAMINATED,0,4.0765838623046875,0.2411785125732422,0.10933064118689693,4.089482129819625,0.41793047083986445,0,0,59;178,59;178,
7,61,1,0,0.0,MOSTLY_BENIGN,0,2.273430109024048,0.046267032623291016,0.14770724565544016,4.089482129819625,0.41793047083986445,0,0,61,,61
7,63,1,0,0.0,MOSTLY_BENIGN,0,2.1452322006225586,0.09053486585617065,0.3181937800194323,4.089482129819625,0.41793047083986445,0,0,63,,63
7,66,1,1,1.0,CONTAMINATED,0,2.6865434646606445,0.1299581527709961,0.5212722685693973,4.089482129819625,0.41793047083986445,0,1,66,66,
7,68,1,0,0.0,MOSTLY_BENIGN,0,2.1498215198516846,0.09629541635513306,0.20412578198706793,4.089482129819625,0.41793047083986445,0,0,68,,68
7,73,3,3,1.0,CONTAMINATED,0,3.8413782119750977,0.11718684434890747,1.3857314231029545,4.089482129819625,0.41793047083986445,0,1,73;236;468,73;236;468,
7,74,1,1,1.0,CONTAMINATED,0,4.578383445739746,0.5858421325683594,1.1341750733233995,4.089482129819625,0.41793047083986445,1,1,74,74,
7,76,1,0,0.0,MOSTLY_BENIGN,0,2.4827075004577637,0.13058769702911377,0.2259340019594596,4.089482129819625,0.41793047083986445,0,0,76,,76
7,78,2,1,0.5,CONTAMINATED,0,2.651094436645508,0.10669881105422974,0.5929693659070739,4.089482129819625,0.41793047083986445,0,1,78;381,381,78
7,80,1,1,1.0,CONTAMINATED,0,3.2501282691955566,0.23741799592971802,0.41196591267445415,4.089482129819625,0.41793047083986445,0,0,80,80,
7,81,2,1,0.5,CONTAMINATED,0,3.777567148208618,0.2751271724700928,0.08167660274721059,4.089482129819625,0.41793047083986445,0,0,81;359,359,81
7,83,1,1,1.0,CONTAMINATED,0,4.3803205490112305,0.4731675982475281,0.432249883836373,4.089482129819625,0.41793047083986445,1,1,83,83,
7,86,2,0,0.0,MOSTLY_BENIGN,0,0.985074520111084,0.01876288652420044,0.16542150887291737,4.089482129819625,0.41793047083986445,0,0,86;395,,86;395
7,90,1,0,0.0,MOSTLY_BENIGN,0,1.8151342868804932,0.06105905771255493,0.06003487018081555,4.089482129819625,0.41793047083986445,0,0,90,,90
7,95,17,1,0.058823529411764705,MOSTLY_BENIGN,0,1.393372654914856,0.025311589241027832,0.0215204352371623,4.089482129819625,0.41793047083986445,0,0,95;35;91;172;211;216;224;263;294;297;304;326;332;375;425;426;491,297,95;35;91;172;211;216;224;263;294;304;326;332;375;425;426;491
7,97,8,5,0.625,CONTAMINATED,0,3.9967398643493652,0.0983157753944397,0.34238124032291056,4.089482129819625,0.41793047083986445,0,0,97;17;33;114;245;264;275;317,17;114;264;275;317,97;33;245
7,99,2,2,1.0,CONTAMINATED,0,2.971024990081787,0.15283900499343872,0.6420154636213848,4.089482129819625,0.41793047083986445,0,1,99;175,99;175,
7,101,1,1,1.0,CONTAMINATED,0,4.717610836029053,0.06975245475769043,0.4764208658289166,4.089482129819625,0.41793047083986445,1,1,101,101,
7,104,1,1,1.0,CONTAMINATED,0,2.739790439605713,0.12888234853744507,0.5657865640453587,4.089482129819625,0.41793047083986445,0,1,104,104,
7,108,1,0,0.0,MOSTLY_BENIGN,0,2.2487711906433105,0.09119141101837158,0.03945374469201492,4.089482129819625,0.41793047083986445,0,0,108,,108
7,109,3,0,0.0,MOSTLY_BENIGN,0,3.0111517906188965,0.09918636083602905,0.16474373794371042,4.089482129819625,0.41793047083986445,0,0,109;6;157,,109;6;157
7,112,1,1,1.0,CONTAMINATED,0,3.011504650115967,0.11648112535476685,0.7843522120084474,4.089482129819625,0.41793047083986445,0,1,112,112,
7,115,14,4,0.2857142857142857,MOSTLY_BENIGN,0,1.5399749279022217,0.0392724871635437,0.2950021050967756,4.089482129819625,0.41793047083986445,0,0,115;67;116;131;134;241;256;284;348;366;403;417;428;462,131;284;417;462,115;67;116;134;241;256;348;366;403;428
7,117,1,1,1.0,CONTAMINATED,0,4.285955429077148,0.23185068368911743,1.7005940668721355,4.089482129819625,0.41793047083986445,1,1,117,117,
7,121,1,1,1.0,CONTAMINATED,0,2.8865294456481934,0.1688152551651001,0.4872410409962773,4.089482129819625,0.41793047083986445,0,1,121,121,
7,123,1,0,0.0,MOSTLY_BENIGN,0,2.4053754806518555,0.11349684000015259,0.09813229860046095,4.089482129819625,0.41793047083986445,0,0,123,,123
7,124,1,0,0.0,MOSTLY_BENIGN,0,3.857959270477295,0.3034806251525879,0.13769561060575194,4.089482129819625,0.41793047083986445,0,0,124,,124
7,127,1,0,0.0,MOSTLY_BENIGN,0,1.9059369564056396,0.07192599773406982,0.10698521669466522,4.089482129819625,0.41793047083986445,0,0,127,,127
7,128,1,0,0.0,MOSTLY_BENIGN,0,2.627039909362793,0.14777880907058716,0.2777825999101458,4.089482129819625,0.41793047083986445,0,0,128,,128
7,129,2,2,1.0,CONTAMINATED,0,4.569742202758789,0.571850597858429,0.7314905535165825,4.089482129819625,0.41793047083986445,1,1,129;456,129;456,
7,130,1,0,0.0,MOSTLY_BENIGN,0,1.9231886863708496,0.0700918436050415,0.07245579470122997,4.089482129819625,0.41793047083986445,0,0,130,,130
7,132,18,1,0.05555555555555555,MOSTLY_BENIGN,0,1.1665292978286743,0.01486670970916748,0.02366661751077353,4.089482129819625,0.41793047083986445,0,0,132;51;70;85;106;181;194;214;215;220;242;309;333;334;449;455;486;490,242,132;51;70;85;106;181;194;214;215;220;309;333;334;449;455;486;490
7,141,7,7,1.0,CONTAMINATED,0,5.547572135925293,0.38278186321258545,0.22272673897769965,4.089482129819625,0.41793047083986445,1,0,141;2;120;151;338;350;460,141;2;120;151;338;350;460,
7,143,1,1,1.0,CONTAMINATED,0,2.932025194168091,0.12914812564849854,0.6965454982069126,4.089482129819625,0.41793047083986445,0,1,143,143,
7,144,6,6,1.0,CONTAMINATED,0,5.492352485656738,0.24636143445968628,0.37867481979108464,4.089482129819625,0.41793047083986445,1,0,144;142;319;364;399;415,144;142;319;364;399;415,
7,145,3,0,0.0,MOSTLY_BENIGN,0,2.295332908630371,0.056006550788879395,0.12271618652544869,4.089482129819625,0.41793047083986445,0,0,145;147;193,,145;147;193
