client_id,cluster_id,dE_local,dC_local,dN_local,dE_global,dC_global,dN_global,dD,norm,dE,dC,dN,lambda_dE_local,raw_lambda_dE_local,tau_dE_local,z_dE_local,flag_dE_local,threshold_scope_dE_local,lambda_dN_local,raw_lambda_dN_local,tau_dN_local,z_dN_local,flag_dN_local,threshold_scope_dN_local,lambda_dE_global,raw_lambda_dE_global,tau_dE_global,z_dE_global,flag_dE_global,threshold_scope_dE_global,lambda_dN_global,raw_lambda_dN_global,tau_dN_global,z_dN_global,flag_dN_global,threshold_scope_dN_global,lambda_dC_local,raw_lambda_dC_local,tau_dC_local,z_dC_local,flag_dC_local,threshold_scope_dC_local,lambda_dC_global,raw_lambda_dC_global,tau_dC_global,z_dC_global,flag_dC_global,threshold_scope_dC_global,lambda_dD,raw_lambda_dD,tau_dD,z_dD,flag_dD,threshold_scope_dD,local_votes,global_votes,magnitude_votes,direction_votes,suspicious_votes,suspicious_score,cluster_forced_poisoned,client_poisoned_by_score,is_poisoned,round
1,1,0.21665725111961365,0.0003120303153991699,0.008795836261901746,6.243157863616943,0.56873619556427,0.007687821731005202,0.0004112124443054199,6.608298301696777,0.21665725111961365,0.0003120303153991699,0.008795836261901746,1.8778559187062784,1.8778559187062784,0.8082682265892901,-0.9503094890635501,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,-0.589130172165188,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,1.0521514650871437,1,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,-1.1905887798238257,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,-0.8289041214367439,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,5.704966516219637,1,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,-0.6733673200626041,0,global_population_threshold,0,1,1,1,1,1.0521514650871437,0,1,1,9
2,25,1.7145655155181885,0.01410520076751709,0.11281145139462645,4.841553688049316,0.16465634107589722,0.20148762962663824,0.7786898761987686,8.021504402160645,1.7145655155181885,0.01410520076751709,0.11281145139462645,1.8778559187062784,1.8778559187062784,0.8082682265892901,0.6354057810366465,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,0.42030585327148,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,0.3138325703791365,0,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,-0.1704874640012428,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,1.0698657667638296,1,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,-0.24004003039969912,0,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,1.453211509399878,1,global_population_threshold,0,0,0,2,0,1.369544204687263,0,0,0,9
3,3,0.0,0.0,0.0,10.301448822021484,0.21575051546096802,0.7270128713729036,0.0,13.567147254943848,0.0,0.0,0.0,1.8778559187062784,1.8778559187062784,0.8082682265892901,-1.1796671337496523,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,-0.6744907594700496,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,3.1899254151392555,1,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,2.5957123399327537,1,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,-0.8718582608887577,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,0.5116806946979593,0,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,-0.6744909223392654,0,global_population_threshold,0,2,2,0,2,5.78563775507201,0,1,1,9
4,25,2.4108612537384033,0.008145689964294434,0.2810875390967288,3.779479503631592,0.1563827395439148,0.033211541924535924,0.11025398969650269,6.77913761138916,2.4108612537384033,0.008145689964294434,0.2810875390967288,1.8778559187062784,1.8778559187062784,0.8082682265892901,1.3725182002973824,1,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,2.0533678212201836,1,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,-0.24563311301869928,0,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,-1.056239933780956,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,0.24947862655940484,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,-0.3617650179867024,0,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,-0.3732314746996633,0,global_population_threshold,2,0,2,0,2,3.4258860215175657,0,0,0,9
5,32,1.1404591798782349,0.011105537414550781,0.09110632449294254,2.60385799407959,0.07573795318603516,0.050937930526982464,0.6253990232944489,6.232019424438477,1.1404591798782349,0.011105537414550781,0.09110632449294254,1.8778559187062784,1.8778559187062784,0.8082682265892901,0.02764547640205959,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,0.2096650085937163,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,-0.8649117857408847,0,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,-0.9629337920747878,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,0.656931665128289,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,-1.5482477825267684,0,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,1.0343575722200995,0,global_population_threshold,0,0,0,0,0,0.2373104849957759,0,0,0,9
6,58,1.2823387384414673,0.006729781627655029,0.1076889216000027,6.268317699432373,0.3864504098892212,0.19067287350670925,0.17398738861083984,7.935221195220947,1.2823387384414673,0.006729781627655029,0.1076889216000027,1.8778559187062784,1.8778559187062784,0.8082682265892901,0.17784197900238718,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,0.37059345086470813,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,1.0654048375400047,1,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,-0.22741294327819356,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,0.05456447513961658,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,3.0230951555057186,1,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,-0.19908549952016666,0,global_population_threshold,0,1,1,1,1,1.6138402674071,0,1,1,9
7,182,0.5094066858291626,0.0048310160636901855,0.0,2.9780259132385254,0.18099355697631836,0.24906321868885525,0.02009260654449463,5.111920356750488,0.5094066858291626,0.0048310160636901855,0.0,1.8778559187062784,1.8778559187062784,0.8082682265892901,-0.6403991561243563,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,-0.6744907594700496,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,-0.667812455327759,0,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,0.07993549322654736,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,-0.20681987373972566,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,0.0003205181471028305,0,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,-0.6195896206639546,0,global_population_threshold,0,0,0,0,0,0.07993549322654736,0,0,0,9
8,36,0.47705912590026855,0.0020865797996520996,0.05979258814951151,6.262820720672607,0.58774134516716,0.007747382522340614,0.9665977880358696,6.507081031799316,0.47705912590026855,0.0020865797996520996,0.05979258814951151,1.8778559187062784,1.8778559187062784,0.8082682265892901,-0.6746429218801474,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,-0.09422410955216176,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,1.0625092102631382,1,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,-1.19027527052641,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,-0.5846193764958919,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,5.984578918455622,1,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,1.966653552476817,1,global_population_threshold,0,1,1,2,1,1.0625092102631382,0,1,1,9
9,67,0.6317391395568848,0.0036072731018066406,0.05887574597312996,4.417683124542236,0.19632858037948608,0.09308349418666585,0.20224565267562866,7.197414398193359,0.6317391395568848,0.0036072731018066406,0.05887574597312996,1.8778559187062784,1.8778559187062784,0.8082682265892901,-0.5108956047284625,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,-0.10312174978914308,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,0.0905515247008392,0,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,-0.7410927829831774,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,-0.3752805111970893,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,0.22593635499653955,0,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,-0.12187224812811896,0,global_population_threshold,0,0,0,0,0,0.0905515247008392,0,0,0,9
10,164,0.4647083580493927,0.005120813846588135,0.0,2.407245397567749,0.13401323556900024,0.3571819319606014,0.015941262245178223,4.5880560874938965,0.4647083580493927,0.005120813846588135,0.0,1.8778559187062784,1.8778559187062784,0.8082682265892901,-0.6877176886359474,0,global_population_threshold,0.1527883730531647,0.1527883730531647,0.8082682265892901,-0.6744907594700496,0,global_population_threshold,5.780176666900678,5.780176666900678,0.8082682265892901,-0.9684808229003988,0,global_population_threshold,0.38743255673363175,0.38743255673363175,0.8082682265892901,0.6490384395666611,0,global_population_threshold,0.012204886524364446,0.012204886524364446,0.8082682265892901,-0.16692626800606913,0,global_population_threshold,0.235909458228333,0.235909458228333,0.8082682265892901,-0.6908753314515398,0,global_population_threshold,0.6623545299080298,0.6623545299080298,1.1353352832366128,-0.6309328082802622,0,global_population_threshold,0,0,0,0,0,0.6490384395666611,0,0,0,9
