client_id,cluster_id,dE_local,dC_local,dN_local,dE_global,dC_global,dN_global,dD,norm,dE,dC,dN,lambda_dE_local,raw_lambda_dE_local,tau_dE_local,z_dE_local,flag_dE_local,threshold_scope_dE_local,lambda_dN_local,raw_lambda_dN_local,tau_dN_local,z_dN_local,flag_dN_local,threshold_scope_dN_local,lambda_dE_global,raw_lambda_dE_global,tau_dE_global,z_dE_global,flag_dE_global,threshold_scope_dE_global,lambda_dN_global,raw_lambda_dN_global,tau_dN_global,z_dN_global,flag_dN_global,threshold_scope_dN_global,lambda_dC_local,raw_lambda_dC_local,tau_dC_local,z_dC_local,flag_dC_local,threshold_scope_dC_local,lambda_dC_global,raw_lambda_dC_global,tau_dC_global,z_dC_global,flag_dC_global,threshold_scope_dC_global,lambda_dD,raw_lambda_dD,tau_dD,z_dD,flag_dD,threshold_scope_dD,local_votes,global_votes,magnitude_votes,direction_votes,suspicious_votes,suspicious_score,cluster_forced_poisoned,client_poisoned_by_score,is_poisoned,round
1,1,0.23437891900539398,0.00041425228118896484,0.014869845018928027,6.445114612579346,0.572956919670105,0.071670632116287,0.03466159105300903,6.889413833618164,0.23437891900539398,0.00041425228118896484,0.014869845018928027,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.8591666242106729,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.5446385337662185,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,1.291544200949443,1,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,-0.8492271025319994,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.7649662947959719,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,6.083689675799794,1,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,-0.6479410412442929,0,global_population_threshold,0,1,1,1,1,1.291544200949443,0,1,1,6
2,63,0.9456625580787659,0.006674468517303467,0.009647354484261832,4.948892593383789,0.15300673246383667,0.24530887613506006,0.6556712985038757,8.195819854736328,0.9456625580787659,0.006674468517303467,0.009647354484261832,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.11357754532973767,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.5902443903695517,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,0.47679639294946413,0,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,-0.06617762321459217,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,0.0073793798330962865,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,-0.600970920856824,0,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,2.001110164785045,1,global_population_threshold,0,0,0,1,0,0.47679639294946413,0,0,0,6
3,3,0.0,0.0,0.0,8.55207347869873,0.20858687162399292,0.6024727311797633,1.1920928955078125e-07,11.71403980255127,0.0,0.0,0.0,1.9404643299089357,1.9404643299089357,0.929203837488152,-1.10484971423366,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.6744907594707051,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,2.4388606390806244,1,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,1.5445100009560095,1,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.816074107292254,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,0.28373964129873036,0,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,-0.7957970452466485,0,global_population_threshold,0,2,2,0,2,3.983370640036634,0,1,1,6
4,174,0.5896016955375671,0.0035507678985595703,0.018134825008095046,3.81115984916687,0.1365429162979126,0.08656509394574965,0.1553744077682495,6.992795944213867,0.5896016955375671,0.0035507678985595703,0.018134825008095046,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.48681133835426527,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.516126809673985,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,-0.14274084654318686,0,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,-0.7820581407276358,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.3780029409572147,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,-0.8630377719924202,0,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,-0.13301441632030778,0,global_population_threshold,0,0,0,0,0,0.0,0,0,0,6
5,32,1.013862133026123,0.0047318339347839355,0.11745959245607775,3.1591732501983643,0.08164674043655396,0.059040462738172594,1.1979819685220718,6.8029465675354,1.013862133026123,0.0047318339347839355,0.11745959245607775,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.042088682839782274,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,0.3512354327894461,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,-0.497771480727112,0,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,-0.9061848747734296,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.23229052302716696,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,-1.7368611797846263,0,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,4.314453607275342,1,global_population_threshold,0,0,0,1,0,0.3512354327894461,0,0,0,6
6,58,1.2266802787780762,0.005590617656707764,0.09879734760058824,6.31182336807251,0.40207111835479736,0.2051581081133696,0.04151207208633423,7.873270034790039,1.2266802787780762,0.005590617656707764,0.09879734760058824,1.9404643299089357,1.9404643299089357,0.929203837488152,0.1809937508670605,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,0.1882657429209422,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,1.2189622258853936,1,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,-0.24724394400841193,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.12633924785501818,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,3.3635728205608304,1,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,-0.618718832918915,0,global_population_threshold,0,1,1,1,1,1.5882217196733963,0,1,1,6
7,7,0.8103722929954529,0.005898535251617432,0.07102757824447554,2.9264962673187256,0.19795513153076172,0.3103858089711627,0.44775986671447754,4.701725482940674,0.8103722929954529,0.005898535251617432,0.07102757824447554,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.25539290362538886,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.05423620337381733,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,-0.62447263827,0,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,0.2272972311347448,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.08835033283979606,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,0.11450629829700551,0,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,1.1142189897826515,0,global_population_threshold,0,0,0,0,0,0.2272972311347448,0,0,0,6
8,36,0.5427847504615784,0.0028213858604431152,0.04597442341893402,5.600295066833496,0.5768555700778961,0.11958148407727354,0.42406558990478516,5.690134525299072,0.5427847504615784,0.0028213858604431152,0.04597442341893402,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.5358862798230442,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.2730150750348611,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,0.831508949348186,0,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,-0.6331654400007442,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.4679894591611004,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,6.145747404442501,1,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,1.0131459279518513,0,global_population_threshold,0,0,0,1,0,0.831508949348186,0,0,0,6
9,67,0.8916443586349487,0.006388604640960693,0.05097235491203211,4.540735244750977,0.2145235538482666,0.10867254346346411,0.1107637882232666,7.149110317230225,0.8916443586349487,0.006388604640960693,0.05097235491203211,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.17020105999203358,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.22937019995571786,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,0.2545397352801297,0,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,-0.6823610553781057,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.027888687610381335,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,0.3782382436293491,0,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,-0.3233106614344839,0,global_population_threshold,0,0,0,0,0,0.2545397352801297,0,0,0,6
10,10,0.5450859665870667,0.004945993423461914,0.02973550947339434,2.512925624847412,0.15573745965957642,0.38120838171662497,0.015063941478729248,4.380255222320557,0.5450859665870667,0.004945993423461914,0.02973550947339434,1.9404643299089357,1.9404643299089357,0.929203837488152,-0.5334740753000441,0,global_population_threshold,0.18364483153811545,0.18364483153811545,0.929203837488152,-0.41482281520752684,0,global_population_threshold,5.779704255004163,5.779704255004163,0.929203837488152,-0.8496770331283312,0,global_population_threshold,0.46603092950415437,0.46603092950415437,0.929203837488152,0.5466829691421943,0,global_population_threshold,0.01414627890675569,0.01414627890675569,0.929203837488152,-0.20586888701290193,0,global_population_threshold,0.24913684511913997,0.24913684511913997,0.929203837488152,-0.5575038977629296,0,global_population_threshold,0.48814834935469037,0.48814834935469037,1.2865047968601901,-0.7315390536701996,0,global_population_threshold,0,0,0,0,0,0.5466829691421943,0,0,0,6
