round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
2,1,6,4,0.6666666666666666,CONTAMINATED,0,3.753833770751953,0.5768190324306488,0.3418833885303607,4.623225112127821,0.7146476199013536,0,0,1;14;91;96;128;150,1;14;128;150,91;96
2,7,2,0,0.0,MOSTLY_BENIGN,0,2.5982906818389893,0.31250864267349243,0.4852342163968528,4.623225112127821,0.7146476199013536,0,0,7;129,,7;129
2,8,5,0,0.0,MOSTLY_BENIGN,0,4.009695053100586,0.5836290717124939,0.2362708024644592,4.623225112127821,0.7146476199013536,0,0,8;36;48;132;200,,8;36;48;132;200
2,9,15,3,0.2,MOSTLY_BENIGN,0,3.88873028755188,0.15551990270614624,0.23881459307770217,4.623225112127821,0.7146476199013536,0,0,9;17;21;51;57;67;70;75;83;92;123;156;179;193;199,51;67;199,9;17;21;57;70;75;83;92;123;156;179;193
2,11,2,1,0.5,CONTAMINATED,0,3.3589208126068115,0.1757470965385437,0.11125701310977887,4.623225112127821,0.7146476199013536,0,0,11;86,11,86
2,12,1,0,0.0,MOSTLY_BENIGN,0,1.9428173303604126,0.1734641194343567,0.5197377021193016,4.623225112127821,0.7146476199013536,0,0,12,,12
2,15,2,0,0.0,MOSTLY_BENIGN,0,2.7250380516052246,0.2914081811904907,0.30597974757492513,4.623225112127821,0.7146476199013536,0,0,15;44,,15;44
2,16,2,0,0.0,MOSTLY_BENIGN,0,1.1585328578948975,0.04997795820236206,0.2975624703525408,4.623225112127821,0.7146476199013536,0,0,16;97,,16;97
2,19,8,0,0.0,MOSTLY_BENIGN,0,1.859777569770813,0.1299372911453247,0.28362739671571946,4.623225112127821,0.7146476199013536,0,0,19;31;50;52;147;162;169;187,,19;31;50;52;147;162;169;187
2,20,2,0,0.0,MOSTLY_BENIGN,0,3.3377482891082764,0.32299965620040894,0.10213830945091688,4.623225112127821,0.7146476199013536,0,0,20;163,,20;163
2,22,1,1,1.0,CONTAMINATED,0,2.119938850402832,0.1082688570022583,1.1147626834001991,4.623225112127821,0.7146476199013536,0,1,22,22,
2,23,2,0,0.0,MOSTLY_BENIGN,0,3.4785823822021484,0.5741783380508423,0.5046239979872701,4.623225112127821,0.7146476199013536,0,0,23;66,,23;66
2,25,21,8,0.38095238095238093,CONTAMINATED,0,5.074061870574951,0.19640403985977173,0.39593207925071955,4.623225112127821,0.7146476199013536,1,0,25;2;4;24;37;41;54;63;81;98;105;118;127;130;135;136;137;139;148;174;197,37;41;63;81;98;118;136;148,25;2;4;24;54;105;127;130;135;137;139;174;197
2,27,2,0,0.0,MOSTLY_BENIGN,0,1.5031530857086182,0.09873199462890625,0.5326860294327608,4.623225112127821,0.7146476199013536,0,0,27;107,,27;107
2,32,11,0,0.0,MOSTLY_BENIGN,0,3.3230834007263184,0.14526063203811646,0.14156472467361214,4.623225112127821,0.7146476199013536,0,0,32;5;38;39;78;87;116;117;143;146;168,,32;5;38;39;78;87;116;117;143;146;168
2,33,14,6,0.42857142857142855,CONTAMINATED,0,4.294004917144775,0.1901233196258545,0.27698850281522047,4.623225112127821,0.7146476199013536,0,0,33;13;18;28;30;59;101;115;125;134;140;149;159;161,13;115;125;140;149;161,33;18;28;30;59;101;134;159
2,35,2,1,0.5,CONTAMINATED,0,1.830971360206604,0.13911586999893188,0.7161511241368381,4.623225112127821,0.7146476199013536,0,1,35;10,35,10
2,42,2,0,0.0,MOSTLY_BENIGN,0,3.562023401260376,0.3198623061180115,0.026856069509276742,4.623225112127821,0.7146476199013536,0,0,42;196,,42;196
2,43,1,0,0.0,MOSTLY_BENIGN,0,1.2599197626113892,0.06586945056915283,0.3562272842852912,4.623225112127821,0.7146476199013536,0,0,43,,43
2,45,3,0,0.0,MOSTLY_BENIGN,0,1.2883069515228271,0.06254059076309204,0.2984340951080505,4.623225112127821,0.7146476199013536,0,0,45;47;89,,45;47;89
2,49,1,0,0.0,MOSTLY_BENIGN,0,2.361039161682129,0.2187841534614563,0.30787099313635546,4.623225112127821,0.7146476199013536,0,0,49,,49
2,55,1,0,0.0,MOSTLY_BENIGN,0,2.046959161758423,0.19298440217971802,0.5062147316374511,4.623225112127821,0.7146476199013536,0,0,55,,55
2,62,2,1,0.5,CONTAMINATED,0,3.210707664489746,0.5836756527423859,0.8464561719164225,4.623225112127821,0.7146476199013536,0,1,62;154,62,154
2,68,1,0,0.0,MOSTLY_BENIGN,0,1.56352698802948,0.09935235977172852,0.3388552018077161,4.623225112127821,0.7146476199013536,0,0,68,,68
2,69,3,0,0.0,MOSTLY_BENIGN,0,2.681187629699707,0.3411620855331421,0.5228320443507163,4.623225112127821,0.7146476199013536,0,0,69;100;152,,69;100;152
2,71,2,0,0.0,MOSTLY_BENIGN,0,2.1617560386657715,0.11757022142410278,0.10934757210456483,4.623225112127821,0.7146476199013536,0,0,71;114,,71;114
2,72,1,0,0.0,MOSTLY_BENIGN,0,3.2911198139190674,0.3088482618331909,0.09540781442894956,4.623225112127821,0.7146476199013536,0,0,72,,72
2,74,1,0,0.0,MOSTLY_BENIGN,0,3.6727137565612793,0.37830692529678345,0.07361363464514387,4.623225112127821,0.7146476199013536,0,0,74,,74
2,76,1,1,1.0,CONTAMINATED,0,1.859252691268921,0.15544968843460083,0.6217410174666914,4.623225112127821,0.7146476199013536,0,0,76,76,
2,80,1,0,0.0,MOSTLY_BENIGN,0,2.1672251224517822,0.21575957536697388,0.48873334063563123,4.623225112127821,0.7146476199013536,0,0,80,,80
2,84,2,0,0.0,MOSTLY_BENIGN,0,2.0677714347839355,0.18176591396331787,0.37924593897554637,4.623225112127821,0.7146476199013536,0,0,84;79,,84;79
2,90,1,0,0.0,MOSTLY_BENIGN,0,2.2287633419036865,0.2258339524269104,0.4666702614057985,4.623225112127821,0.7146476199013536,0,0,90,,90
2,93,2,0,0.0,MOSTLY_BENIGN,0,3.132586717605591,0.21154028177261353,0.007244874751141899,4.623225112127821,0.7146476199013536,0,0,93;94,,93;94
