round,scope,metric,threshold,median,mad,scale,method,tau,raw_threshold
9,client,dE_local,1.8778559187062784,1.1143445372581482,0.6371416747570038,0.9446262469947337,mad,0.8082682265892901,1.8778559187062784
9,client,dN_local,0.1527883730531647,0.06950175095768617,0.06950175095768617,0.1030432959698655,mad,0.8082682265892901,0.1527883730531647
9,client,dE_global,5.780176666900678,4.2457826137542725,1.2804346084594727,1.898372350502014,mad,0.8082682265892901,5.780176666900678
9,client,dN_global,0.38743255673363175,0.23387699846635154,0.12814038918070567,0.1899809409993142,mad,0.8082682265892901,0.38743255673363175
9,client,dC_local,0.012204886524364446,0.006333410739898682,0.0048996806144714355,0.00726426647901535,mad,0.8082682265892901,0.012204886524364446
9,client,dC_global,0.235909458228333,0.18097177147865295,0.04584488272666931,0.06796962313055992,mad,0.8082682265892901,0.235909458228333
9,client,dD,0.6623545299080298,0.24684807658195496,0.24684801697731018,0.36597686997056006,mad,1.1353352832366128,0.6623545299080298
9,cluster,cluster_dE_global,5.1872516666546415,3.8565198183059692,1.110480785369873,1.6463988123893736,mad,0.8082682265892901,5.1872516666546415
9,cluster,cluster_dN_global,0.42261425468935987,0.26479427220177404,0.131699003309609,0.19525694230682628,mad,0.8082682265892901,0.42261425468935987
