round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
2,1,1,0,0.0,MOSTLY_BENIGN,0,2.2751646041870117,0.02860349416732788,10.364391497441856,31932907.55342546,16.089865790721646,0,0,1,,1
2,2,4,0,0.0,MOSTLY_BENIGN,0,1.1437370777130127,0.03624159097671509,10.714679524610926,31932907.55342546,16.089865790721646,0,0,2;120;144;415,,2;120;144;415
2,3,7,7,1.0,POISONED_BY_CENTROID,1,2328069144576.0,0.6203349232673645,16.30592173617824,31932907.55342546,16.089865790721646,1,1,3;85;196;263;295;439;497,3;85;196;263;295;439;497,
2,4,2,0,0.0,MOSTLY_BENIGN,0,2.737405776977539,0.24636542797088623,11.096853519840739,31932907.55342546,16.089865790721646,0,0,4;46,,4;46
2,5,12,0,0.0,MOSTLY_BENIGN,0,2.0831968784332275,0.05143493413925171,11.327072082579361,31932907.55342546,16.089865790721646,0,0,5;15;28;98;139;206;211;246;258;330;422;433,,5;15;28;98;139;206;211;246;258;330;422;433
2,7,5,0,0.0,MOSTLY_BENIGN,0,1.9717581272125244,0.11555707454681396,10.97328386534795,31932907.55342546,16.089865790721646,0,0,7;241;366;440;483,,7;241;366;440;483
2,10,5,5,1.0,CONTAMINATED,0,15647417.0,0.6362779140472412,4.395677866856741,31932907.55342546,16.089865790721646,0,0,10;30;149;234;492,10;30;149;234;492,
2,12,4,4,1.0,POISONED_BY_CENTROID,1,21134735048704.0,0.334903359413147,18.511800403273032,31932907.55342546,16.089865790721646,1,1,12;129;257;346,12;129;257;346,
2,13,18,0,0.0,MOSTLY_BENIGN,0,1.6114057302474976,0.05707734823226929,11.042315822552643,31932907.55342546,16.089865790721646,0,0,13;22;43;75;181;221;226;231;269;271;277;307;399;414;421;477;494;499,,13;22;43;75;181;221;226;231;269;271;277;307;399;414;421;477;494;499
2,14,2,2,1.0,POISONED_BY_CENTROID,1,20268607078400.0,0.4642183780670166,18.46995574519262,31932907.55342546,16.089865790721646,1,1,14;254,14;254,
2,17,2,2,1.0,POISONED_BY_CENTROID,1,87431446528.0,0.5528688728809357,13.023982244530128,31932907.55342546,16.089865790721646,1,0,17;324,17;324,
2,18,2,0,0.0,MOSTLY_BENIGN,0,1.865093469619751,0.10642105340957642,10.87360198806626,31932907.55342546,16.089865790721646,0,0,18;155,,18;155
2,24,1,1,1.0,POISONED_BY_CENTROID,1,17924204544.0,0.30114513635635376,11.43927923508687,31932907.55342546,16.089865790721646,1,0,24,24,
2,25,1,0,0.0,MOSTLY_BENIGN,0,2.1378209590911865,0.10447609424591064,11.197643519849905,31932907.55342546,16.089865790721646,0,0,25,,25
2,26,2,2,1.0,POISONED_BY_CENTROID,1,6613957607424.0,0.735003650188446,17.350064710489214,31932907.55342546,16.089865790721646,1,1,26;230,26;230,
2,29,2,0,0.0,MOSTLY_BENIGN,0,2.840579032897949,0.12874913215637207,11.675444121870415,31932907.55342546,16.089865790721646,0,0,29;236,,29;236
2,31,1,1,1.0,POISONED_BY_CENTROID,1,954844352.0,0.20942842960357666,8.506920292506235,31932907.55342546,16.089865790721646,1,0,31,31,
2,35,4,4,1.0,POISONED_BY_CENTROID,1,58063679488.0,0.5682834684848785,12.61466755696716,31932907.55342546,16.089865790721646,1,0,35;216;425;435,35;216;425;435,
2,36,2,0,0.0,MOSTLY_BENIGN,0,2.5965747833251953,0.15811985731124878,11.38845232160779,31932907.55342546,16.089865790721646,0,0,36;310,,36;310
2,37,4,0,0.0,MOSTLY_BENIGN,0,2.10764741897583,0.10776776075363159,11.160863030716659,31932907.55342546,16.089865790721646,0,0,37;276;309;369,,37;276;309;369
2,38,4,4,1.0,POISONED_BY_CENTROID,1,12918133760.0,0.4710460305213928,11.111759268590356,31932907.55342546,16.089865790721646,1,0,38;220;355;397,38;220;355;397,
2,39,1,0,0.0,MOSTLY_BENIGN,0,3.4438788890838623,0.3505711555480957,11.890000531767216,31932907.55342546,16.089865790721646,0,0,39,,39
2,40,2,2,1.0,POISONED_BY_CENTROID,1,51075820.0,0.28344738483428955,5.578683142903649,31932907.55342546,16.089865790721646,1,0,40;242,40;242,
2,41,1,0,0.0,MOSTLY_BENIGN,0,3.521965265274048,0.4482277035713196,11.667671202795535,31932907.55342546,16.089865790721646,0,0,41,,41
2,44,1,1,1.0,POISONED_BY_CENTROID,1,7565918720.0,0.28720521926879883,10.576781009846048,31932907.55342546,16.089865790721646,1,0,44,44,
2,47,1,1,1.0,POISONED_BY_CENTROID,1,24720575561728.0,0.15332400798797607,18.668518421031635,31932907.55342546,16.089865790721646,1,1,47,47,
2,50,1,1,1.0,POISONED_BY_CENTROID,1,27393844576256.0,0.2542625665664673,18.77120084312649,31932907.55342546,16.089865790721646,1,1,50,50,
2,51,12,0,0.0,MOSTLY_BENIGN,0,1.0952616930007935,0.02975285053253174,10.67417238366582,31932907.55342546,16.089865790721646,0,0,51;8;21;215;275;312;317;319;334;447;461;478,,51;8;21;215;275;312;317;319;334;447;461;478
2,52,3,3,1.0,POISONED_BY_CENTROID,1,20591694315520.0,0.4580082893371582,18.485770311397953,31932907.55342546,16.089865790721646,1,1,52;69;470,52;69;470,
2,54,4,4,1.0,POISONED_BY_CENTROID,1,7651636224.0,0.39168787002563477,10.588046736948037,31932907.55342546,16.089865790721646,1,0,54;153;203;278,54;153;203;278,
2,55,1,0,0.0,MOSTLY_BENIGN,0,3.1907052993774414,0.2366800308227539,11.8033861061361,31932907.55342546,16.089865790721646,0,0,55,,55
2,61,1,1,1.0,POISONED_BY_CENTROID,1,143985491968.0,0.6633467972278595,13.52283977076777,31932907.55342546,16.089865790721646,1,0,61,61,
2,63,1,0,0.0,MOSTLY_BENIGN,0,2.9675753116607666,0.27460289001464844,11.374506032277994,31932907.55342546,16.089865790721646,0,0,63,,63
2,65,8,0,0.0,MOSTLY_BENIGN,0,2.182166814804077,0.14275431632995605,11.03061277872441,31932907.55342546,16.089865790721646,0,0,65;113;184;186;284;302;365;475,,65;113;184;186;284;302;365;475
2,66,1,1,1.0,POISONED_BY_CENTROID,1,24323479830528.0,0.4710630774497986,18.65232463747088,31932907.55342546,16.089865790721646,1,1,66,66,
2,68,1,1,1.0,POISONED_BY_CENTROID,1,16959153373184.0,0.2787048816680908,18.291690215555573,31932907.55342546,16.089865790721646,1,1,68,68,
2,71,11,0,0.0,MOSTLY_BENIGN,0,1.4884710311889648,0.06209361553192139,10.718645400139666,31932907.55342546,16.089865790721646,0,0,71;62;82;91;185;187;201;248;320;358;376,,71;62;82;91;185;187;201;248;320;358;376
