round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
2,1,1,1,1.0,CONTAMINATED,0,6.009665012359619,0.4659654498100281,0.6206157072025799,3.109420815384979,0.6101607997448567,1,1,1,1,
2,4,2,1,0.5,CONTAMINATED,0,3.143643379211426,0.3174890875816345,0.1307050456803931,3.109420815384979,0.6101607997448567,1,0,4;405,405,4
2,7,6,1,0.16666666666666666,MOSTLY_BENIGN,0,2.566316843032837,0.29011696577072144,0.027503306744431685,3.109420815384979,0.6101607997448567,0,0,7;256;284;314;339;480,339,7;256;284;314;480
2,9,2,0,0.0,MOSTLY_BENIGN,0,2.276916265487671,0.3367592692375183,0.23839460557968287,3.109420815384979,0.6101607997448567,0,0,9;237,,9;237
2,11,1,0,0.0,MOSTLY_BENIGN,0,0.7945380210876465,0.042931199073791504,0.31848072516823817,3.109420815384979,0.6101607997448567,0,0,11,,11
2,12,2,1,0.5,CONTAMINATED,0,1.4190601110458374,0.1714351773262024,0.676951484022239,3.109420815384979,0.6101607997448567,0,1,12;345,12,345
2,14,5,0,0.0,MOSTLY_BENIGN,0,2.0143439769744873,0.20649784803390503,0.12462555776803944,3.109420815384979,0.6101607997448567,0,0,14;122;152;223;388,,14;122;152;223;388
2,18,11,9,0.8181818181818182,CONTAMINATED,0,4.147913455963135,0.43601763248443604,0.29109776752505,3.109420815384979,0.6101607997448567,1,0,18;155;156;166;177;245;306;320;332;347;433,155;156;166;177;245;306;320;332;347,18;433
2,19,1,1,1.0,CONTAMINATED,0,0.8320038914680481,0.05241572856903076,0.5475938336485069,3.109420815384979,0.6101607997448567,0,0,19,19,
2,21,2,2,1.0,CONTAMINATED,0,6.044641971588135,0.40446335077285767,0.653200668580397,3.109420815384979,0.6101607997448567,1,1,21;101,21;101,
2,24,3,1,0.3333333333333333,CONTAMINATED,0,3.5679094791412354,0.1805676817893982,0.35211710713351413,3.109420815384979,0.6101607997448567,1,0,24;157;413,24,157;413
2,25,1,0,0.0,MOSTLY_BENIGN,0,2.37577486038208,0.4238518476486206,0.34895120534457463,3.109420815384979,0.6101607997448567,0,0,25,,25
2,28,1,1,1.0,CONTAMINATED,0,4.924159049987793,0.4566284418106079,0.4403293787516885,3.109420815384979,0.6101607997448567,1,0,28,28,
2,29,2,1,0.5,CONTAMINATED,0,1.436830997467041,0.17940354347229004,0.5879456752066168,3.109420815384979,0.6101607997448567,0,0,29;236,29,236
2,33,12,3,0.25,MOSTLY_BENIGN,0,3.2433786392211914,0.3814353346824646,0.09757131641372693,3.109420815384979,0.6101607997448567,1,0,33;5;97;211;240;283;292;319;418;457;478;482,240;283;319,33;5;97;211;292;418;457;478;482
2,36,1,0,0.0,MOSTLY_BENIGN,0,1.550803780555725,0.1996411681175232,0.45410872107598144,3.109420815384979,0.6101607997448567,0,0,36,,36
2,39,1,1,1.0,CONTAMINATED,0,1.3837757110595703,0.1649848222732544,0.560311672644889,3.109420815384979,0.6101607997448567,0,0,39,39,
2,41,1,1,1.0,CONTAMINATED,0,2.0346970558166504,0.40223902463912964,0.7420385646295818,3.109420815384979,0.6101607997448567,0,1,41,41,
2,44,1,0,0.0,MOSTLY_BENIGN,0,3.145169258117676,0.23931211233139038,0.20617318848611574,3.109420815384979,0.6101607997448567,1,0,44,,44
2,45,4,1,0.25,MOSTLY_BENIGN,0,2.193350315093994,0.39422452449798584,0.43513361851397514,3.109420815384979,0.6101607997448567,0,0,45;55;409;448,55,45;409;448
2,46,2,0,0.0,MOSTLY_BENIGN,0,2.6275179386138916,0.39216309785842896,0.14559810642792417,3.109420815384979,0.6101607997448567,0,0,46;190,,46;190
2,47,3,0,0.0,MOSTLY_BENIGN,0,2.4946038722991943,0.15398544073104858,0.12227502789047756,3.109420815384979,0.6101607997448567,0,0,47;50;207,,47;50;207
2,48,3,3,1.0,CONTAMINATED,0,1.155785322189331,0.10534912347793579,0.6388601543214378,3.109420815384979,0.6101607997448567,0,1,48;16;233,48;16;233,
2,58,5,0,0.0,MOSTLY_BENIGN,0,2.459771156311035,0.3503027558326721,0.1626206422432519,3.109420815384979,0.6101607997448567,0,0,58;259;380;392;441,,58;259;380;392;441
2,60,1,1,1.0,CONTAMINATED,0,4.178018093109131,0.32829177379608154,0.3715748689073403,3.109420815384979,0.6101607997448567,1,0,60,60,
2,61,1,0,0.0,MOSTLY_BENIGN,0,2.314950942993164,0.06738096475601196,0.1782498813177663,3.109420815384979,0.6101607997448567,0,0,61,,61
2,63,1,0,0.0,MOSTLY_BENIGN,0,1.928084373474121,0.28025704622268677,0.35356155579918314,3.109420815384979,0.6101607997448567,0,0,63,,63
2,68,1,0,0.0,MOSTLY_BENIGN,0,1.885000467300415,0.06073564291000366,0.07544681838135243,3.109420815384979,0.6101607997448567,0,0,68,,68
2,69,8,0,0.0,MOSTLY_BENIGN,0,1.8984708786010742,0.22082597017288208,0.21562781880635037,3.109420815384979,0.6101607997448567,0,0,69;52;123;147;291;424;474;485,,69;52;123;147;291;424;474;485
2,73,2,2,1.0,CONTAMINATED,0,2.2437710762023926,0.44923025369644165,1.8481245693289958,3.109420815384979,0.6101607997448567,0,1,73;468,73;468,
2,74,1,1,1.0,CONTAMINATED,0,1.9576773643493652,0.1569993495941162,1.6715428700359105,3.109420815384979,0.6101607997448567,0,1,74,74,
2,76,1,0,0.0,MOSTLY_BENIGN,0,2.1063265800476074,0.30070286989212036,0.270426520988639,3.109420815384979,0.6101607997448567,0,0,76,,76
