client_id,cluster_id,dE_local,dC_local,dN_local,dE_global,dC_global,dN_global,dD,norm,dE,dC,dN,lambda_dE_local,raw_lambda_dE_local,tau_dE_local,z_dE_local,flag_dE_local,threshold_scope_dE_local,lambda_dN_local,raw_lambda_dN_local,tau_dN_local,z_dN_local,flag_dN_local,threshold_scope_dN_local,lambda_dE_global,raw_lambda_dE_global,tau_dE_global,z_dE_global,flag_dE_global,threshold_scope_dE_global,lambda_dN_global,raw_lambda_dN_global,tau_dN_global,z_dN_global,flag_dN_global,threshold_scope_dN_global,lambda_dC_local,raw_lambda_dC_local,tau_dC_local,z_dC_local,flag_dC_local,threshold_scope_dC_local,lambda_dC_global,raw_lambda_dC_global,tau_dC_global,z_dC_global,flag_dC_global,threshold_scope_dC_global,lambda_dD,raw_lambda_dD,tau_dD,z_dD,flag_dD,threshold_scope_dD,local_votes,global_votes,magnitude_votes,direction_votes,suspicious_votes,suspicious_score,cluster_forced_poisoned,client_poisoned_by_score,is_poisoned,round
1,1,0.5682841539382935,0.0025916695594787598,0.043860888610408655,6.273977279663086,0.4626713991165161,0.5400958640766368,0.1523197889328003,7.326103687286377,0.5682841539382935,0.0025916695594787598,0.043860888610408655,1.1726826035640592,1.1726826035640592,1.1852245277701068,0.1607406948261109,0,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,-0.24241215836723326,0,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,2.5824952778127632,1,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,1.3369510816203043,1,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,-0.006279270032711134,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,1.3765052884046933,1,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,2.5487981644730007,1,global_population_threshold,0,2,2,2,2,4.080187054259179,0,1,1,3
2,2,0.36655959486961365,0.001559615135192871,0.00948696415113205,4.57723331451416,0.41110217571258545,0.2773702861671765,0.07772308588027954,5.633428573608398,0.36655959486961365,0.001559615135192871,0.00948696415113205,1.1726826035640592,1.1726826035640592,1.1852245277701068,-0.18119193190576807,0,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,-0.5810335968587946,0,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,1.2687882111142608,1,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,0.09096002553662091,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,-0.3178138276728065,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,1.0442569514894464,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,0.9702322900991871,0,global_population_threshold,0,1,1,0,1,1.3597482366508817,0,1,1,3
3,497,0.34568673372268677,0.0012851953506469727,0.028096673627376743,3.507117748260498,0.1690974235534668,0.25240122967471634,0.0047293901443481445,5.494508743286133,0.34568673372268677,0.0012851953506469727,0.028096673627376743,1.1726826035640592,1.1726826035640592,1.1852245277701068,-0.21657241444259476,0,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,-0.39770723270675573,0,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,0.4402493092840638,0,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,-0.027457150727713188,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,-0.40064981400690985,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,-0.5149225575881536,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,-0.574411808340938,0,global_population_threshold,0,0,0,0,0,0.4402493092840638,0,0,0,3
4,4,0.0,0.0,0.0,4.228076934814453,0.2756122946739197,0.30775541028788145,0.0,5.807228088378906,0.0,0.0,0.0,1.1726826035640592,1.1726826035640592,1.1852245277701068,-0.8025277063211538,0,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,-0.6744907594699507,0,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,0.9984532561559205,0,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,0.23506321181046747,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,-0.7885971505264442,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,0.17132762130856638,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,-0.6744920207762186,0,global_population_threshold,0,0,0,0,0,1.233516467966388,0,0,0,3
5,245,1.5262534618377686,0.008934259414672852,0.36633738877971894,2.932586908340454,0.3803550601005554,0.15298076421312023,0.061716556549072266,3.6633102893829346,1.5262534618377686,0.008934259414672852,0.36633738877971894,1.1726826035640592,1.1726826035640592,1.1852245277701068,1.784543782020195,1,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,2.9343405134559752,1,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,-0.004582226847517926,0,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,-0.49896438554866246,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,1.9082863559008836,1,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,0.8461605414073983,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,0.6315127497514388,0,global_population_threshold,2,0,2,1,2,4.718884295476171,0,0,0,3
6,441,0.529795229434967,0.0032175779342651367,0.08557146037336719,3.0815510749816895,0.26847636699676514,0.047371359252660394,0.04568982124328613,4.475953102111816,0.529795229434967,0.0032175779342651367,0.08557146037336719,1.1726826035640592,1.1726826035640592,1.1852245277701068,0.09550015536841068,0,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,0.1684834269597079,0,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,0.11075354709423156,0,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,-0.9998230193601003,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,0.1826565884586918,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,0.1253525232445268,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,0.29236562399276156,0,global_population_threshold,0,0,0,0,0,0.37473712942235016,0,0,0,3
7,7,0.3507228493690491,0.0019680261611938477,0.0705621368320052,3.0658178329467773,0.2804211974143982,0.028406830239431562,0.01677727699279785,4.391868591308594,0.3507228493690491,0.0019680261611938477,0.0705621368320052,1.1726826035640592,1.1726826035640592,1.1852245277701068,-0.20803596127379692,0,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,0.02062487405043635,0,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,0.09857205615164975,0,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,-1.0897633811678336,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,-0.19453142576983606,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,0.20231024684466042,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,-0.3194624304322435,0,global_population_threshold,0,0,0,0,0,0.1191969302020861,0,0,0,3
8,226,1.3931244611740112,0.004762470722198486,0.2551908889216035,5.264585494995117,0.40630871057510376,0.4096574815317191,0.034111857414245605,6.430198669433594,1.3931244611740112,0.004762470722198486,0.2551908889216035,1.1726826035640592,1.1726826035640592,1.1852245277701068,1.5588838569158336,1,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,1.83942370493602,1,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,1.800971873090157,1,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,0.7183396037648881,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,0.6489958434095224,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,1.0133737867864443,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,0.0473604448444299,0,global_population_threshold,2,1,3,0,3,5.917619038706899,0,1,1,3
9,9,0.0,0.0,0.0,4.562653064727783,0.32974565029144287,0.3324065259344768,0.0,5.95216178894043,0.0,0.0,0.0,1.1726826035640592,1.1726826035640592,1.1852245277701068,-0.8025277063211538,0,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,-0.6744907594699507,0,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,1.2574994264938237,1,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,0.3519725354573918,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,-0.7885971505264442,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,0.5200960569835708,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,-0.6744920207762186,0,global_population_threshold,0,1,1,0,1,1.6094719619512157,0,1,1,3
10,216,1.8022329807281494,0.005683302879333496,0.29236483980002087,4.438699722290039,0.18374967575073242,0.4121995007567546,0.018602848052978516,6.4465651512146,1.8022329807281494,0.005683302879333496,0.29236483980002087,1.1726826035640592,1.1726826035640592,1.1852245277701068,2.252342062279466,1,global_population_threshold,0.18878223742630326,0.18878223742630326,1.1852245277701068,2.20562852207226,1,global_population_threshold,4.469305010697015,4.469305010697015,1.1852245277701068,1.1615283281748907,0,global_population_threshold,0.5081033017293004,0.5081033017293004,1.1852245277701068,0.7303952751006975,0,global_population_threshold,0.006538893825774196,0.006538893825774196,1.1852245277701068,0.926956997379019,0,global_population_threshold,0.4329821601273415,0.4329821601273415,1.1852245277701068,-0.4205215543682133,0,global_population_threshold,0.10779199925213999,0.10779199925213999,1.6065306597126334,-0.2808309084088551,0,global_population_threshold,2,0,2,0,2,6.349894187627314,0,0,0,3
