client_id,cluster_id,dE_local,dC_local,dN_local,dE_global,dC_global,dN_global,dD,norm,dE,dC,dN,lambda_dE_local,raw_lambda_dE_local,tau_dE_local,z_dE_local,flag_dE_local,threshold_scope_dE_local,lambda_dN_local,raw_lambda_dN_local,tau_dN_local,z_dN_local,flag_dN_local,threshold_scope_dN_local,lambda_dE_global,raw_lambda_dE_global,tau_dE_global,z_dE_global,flag_dE_global,threshold_scope_dE_global,lambda_dN_global,raw_lambda_dN_global,tau_dN_global,z_dN_global,flag_dN_global,threshold_scope_dN_global,lambda_dC_local,raw_lambda_dC_local,tau_dC_local,z_dC_local,flag_dC_local,threshold_scope_dC_local,lambda_dC_global,raw_lambda_dC_global,tau_dC_global,z_dC_global,flag_dC_global,threshold_scope_dC_global,lambda_dD,raw_lambda_dD,tau_dD,z_dD,flag_dD,threshold_scope_dD,local_votes,global_votes,magnitude_votes,direction_votes,suspicious_votes,suspicious_score,cluster_forced_poisoned,client_poisoned_by_score,is_poisoned,round
1,1,0.0,0.0,0.0,5.48016357421875,0.42677485942840576,0.12016807756131266,5.960464477539063e-08,6.688033103942871,0.0,0.0,0.0,1.744685852934733,1.744685852934733,0.839019154760356,-1.023473037726989,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,-0.6744907594714675,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,0.7649405616698555,0,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,-0.6676040547585156,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,-0.8124857486833446,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,1.557409642573139,1,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,-0.7010253771707886,0,global_population_threshold,0,0,0,1,0,0.7649405616698555,0,0,0,8
2,364,1.2819513082504272,0.008728742599487305,0.16885870168776687,5.204598426818848,0.38469797372817993,0.10638672237237183,0.4889478087425232,6.596495151519775,1.2819513082504272,0.008728742599487305,0.16885870168776687,1.744685852934733,1.744685852934733,0.839019154760356,0.34503940750662815,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,0.6092159949884903,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,0.6339174298598917,0,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,-0.7278880082339119,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,0.7968586980479353,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,1.2653094108008058,1,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,3.052491117571689,1,global_population_threshold,0,0,0,2,0,1.5881728323550102,0,0,0,8
3,492,0.9002158045768738,0.00279390811920166,0.0326415656917058,6.324479103088379,0.17863482236862183,0.4266509754412026,0.20659279823303223,9.086617469787598,0.9002158045768738,0.00279390811920166,0.0326415656917058,1.744685852934733,1.744685852934733,0.839019154760356,-0.062472004356394883,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,-0.42634128339607025,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,1.1663877906539506,1,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,0.6730478988042536,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,-0.2973645310432773,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,-0.16519318629471128,0,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,0.8849298777679242,0,global_population_threshold,0,1,1,0,1,1.8394356894582042,0,1,1,8
4,4,0.0,0.0,0.0,5.224461555480957,0.20105797052383423,0.26803749809425265,0.0,7.753848075866699,0.0,0.0,0.0,1.744685852934733,1.744685852934733,0.839019154760356,-1.023473037726989,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,-0.6744907594714675,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,0.6433617639834557,0,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,-0.020777008678537975,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,-0.8124857486833446,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,-0.009530364196455275,0,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,-0.7010258347391437,0,global_population_threshold,0,0,0,0,0,0.6433617639834557,0,0,0,8
5,5,0.0,0.0,0.0,6.157443523406982,0.5339882969856262,0.15496181813841106,0.0,6.924830436706543,0.0,0.0,0.0,1.744685852934733,1.744685852934733,0.839019154760356,-1.023473037726989,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,-0.6744907594714675,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,1.0869672798235703,1,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,-0.5154053624362974,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,-0.8124857486833446,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,2.301691673869114,1,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,-0.7010258347391437,0,global_population_threshold,0,1,1,1,1,1.0869672798235703,0,1,1,8
6,6,0.9025537967681885,0.004470705986022949,0.04677655901051333,3.6791796684265137,0.21831101179122925,0.023244635179254864,0.3471260666847229,5.794487953186035,0.9025537967681885,0.004470705986022949,0.04677655901051333,1.744685852934733,1.744685852934733,0.839019154760356,-0.05997614402996808,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,-0.3188834727162778,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,-0.0913743747534977,0,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,-1.0915774747255171,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,0.011791719642611942,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,0.11024126978064452,0,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,1.9637648701031596,1,global_population_threshold,0,0,0,1,0,0.0,0,0,0,8
7,7,1.5746917724609375,0.003035247325897217,0.20214685802724813,4.993894100189209,0.2820836901664734,0.16214946008302258,0.2748050093650818,6.974782943725586,1.5746917724609375,0.003035247325897217,0.20214685802724813,1.744685852934733,1.744685852934733,0.839019154760356,0.6575465721058075,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,0.8622810174563666,1,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,0.533733712791851,0,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,-0.48396437084684335,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,-0.2528680978345767,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,0.5529549788432734,0,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,1.4085761366543823,1,global_population_threshold,1,0,1,1,1,2.053561302354025,0,0,0,8
8,271,2.9309284687042236,0.00961005687713623,0.3210089798708349,8.289278984069824,0.41225218772888184,0.5165975057583068,0.08618837594985962,9.941811561584473,2.9309284687042236,0.00961005687713623,0.3210089798708349,1.744685852934733,1.744685852934733,0.839019154760356,2.105360374039141,1,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,1.765901068629062,1,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,2.1005924105598277,1,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,1.0665021255163631,1,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,0.9593492540923529,1,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,1.4565923957928792,1,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,-0.0393815356227621,0,global_population_threshold,2,2,4,2,4,7.038355978744394,0,1,1,8
9,9,0.0,2.384185791015625e-07,0.0,6.021817684173584,0.242254376411438,0.34630063608169126,0.0,8.385066986083984,0.0,2.384185791015625e-07,0.0,1.744685852934733,1.744685852934733,0.839019154760356,-1.023473037726989,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,-0.6744907594714675,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,1.022481177795122,1,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,0.3215704095970864,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,-0.812441790735003,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,0.2764575245861877,0,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,-0.7010258347391437,0,global_population_threshold,0,1,1,0,1,1.3440515873922083,0,1,1,8
10,492,1.1483054161071777,0.002010166645050049,0.16759016389900022,4.796623706817627,0.17611205577850342,0.22641924585049666,0.09816193580627441,7.437769412994385,1.1483054161071777,0.002010166645050049,0.16759016389900022,1.744685852934733,1.744685852934733,0.839019154760356,0.2023693501688044,0,global_population_threshold,0.19908699414391368,0.19908699414391368,0.839019154760356,0.5995722484036176,0,global_population_threshold,5.6359641427295,5.6359641427295,0.839019154760356,0.4399374363149175,0,global_population_threshold,0.46459322536959524,0.46459322536959524,0.839019154760356,-0.2028282472971631,0,global_population_threshold,0.008957411964778702,0.008957411964778702,0.839019154760356,-0.44186529672892916,0,global_population_threshold,0.3232910851750774,0.3232910851750774,0.839019154760356,-0.18270638132846662,0,global_population_threshold,0.24421875670709664,0.24421875670709664,1.173773943450445,0.05253616826499184,0,global_population_threshold,0,0,0,0,0,1.2418790348873394,0,0,0,8
