checkpoint_round,eval_round,eval_tag,checkpoint_path,num_excluded_poisoned_clients,num_benign_clients,accuracy,f1,precision,recall,f1_macro,precision_macro,recall_macro
1,2,round_2_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round1.pt,126,374,0.48380735177976975,0.4004349518025126,0.3689580935687386,0.48380735177976975,0.0835184642982948,0.07377765449138031,0.13806084015478584
2,3,round_3_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round2.pt,104,396,0.49615186096646496,0.4268408955209964,0.41979774058895525,0.49615186096646496,0.11335543622589207,0.10350231337939397,0.17941332015332956
3,4,round_4_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round3.pt,128,372,0.5253446587501261,0.4628880684443552,0.47267299146850844,0.5253446587501261,0.1420660710694031,0.13190082464888195,0.2165145683702361
4,5,round_5_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round4.pt,152,348,0.5646010855049887,0.5077488334762723,0.5330243573393559,0.5646010855049887,0.1689964531568435,0.1587497692034186,0.2453995197557488
5,6,round_6_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round5.pt,158,342,0.5898799356283726,0.535463945630252,0.5584974501324573,0.5898799356283726,0.18644275281705416,0.17594202646798052,0.26543110911438583
6,7,round_7_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round6.pt,159,341,0.597879089656778,0.5452123373559251,0.5729281023059623,0.597879089656778,0.1960869959894954,0.18735897614822464,0.278204504764218
7,8,round_8_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round7.pt,166,334,0.611217734365257,0.5603061809884526,0.5958144761538585,0.611217734365257,0.2100652749529219,0.20579022849675196,0.2919606793619814
8,9,round_9_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round8.pt,174,326,0.6093979450343698,0.5617442357588587,0.6081580258622077,0.6093979450343697,0.2167327995980465,0.2154667991355815,0.2995750468681358
9,10,round_10_preupdate_detected_benign_prev_round_eval,/home/q/Downloads/test-DFL_IDS/DPF_IDS-DataPoison/DFL-FFNN-DataPoison-Target-500c-20p/FFNN_checkpoint_round9.pt,181,319,0.6222699787965204,0.5766810669239039,0.6182067688158125,0.6222699787965204,0.22767906391488013,0.22652363423768476,0.3101317768383686
