round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
5,4,3,0,0.0,MOSTLY_BENIGN,0,4.322470188140869,0.2033153772354126,0.1714507711678443,10.87401997058435,3.5837412806188196,0,0,4;46;405,,4;46;405
5,6,10,0,0.0,MOSTLY_BENIGN,0,1.6563048362731934,0.06589514017105103,0.25747224623340864,10.87401997058435,3.5837412806188196,0,0,6;109;145;157;299;348;374;403;413;417,,6;109;145;157;299;348;374;403;413;417
5,7,5,0,0.0,MOSTLY_BENIGN,0,3.130202531814575,0.14132416248321533,0.022391664732773653,10.87401997058435,3.5837412806188196,0,0,7;9;93;302;360,,7;9;93;302;360
5,11,3,0,0.0,MOSTLY_BENIGN,0,2.4646265506744385,0.13127672672271729,0.6643465162228205,10.87401997058435,3.5837412806188196,0,0,11;104;325,,11;104;325
5,12,1,0,0.0,MOSTLY_BENIGN,0,4.1232686042785645,0.5502080023288727,0.8310553829560348,10.87401997058435,3.5837412806188196,0,0,12,,12
5,16,1,0,0.0,MOSTLY_BENIGN,0,4.224043369293213,0.6086744368076324,1.3251843652660005,10.87401997058435,3.5837412806188196,0,0,16,,16
5,17,2,0,0.0,MOSTLY_BENIGN,0,4.855046272277832,0.07575869560241699,0.40062486167491435,10.87401997058435,3.5837412806188196,0,0,17;198,,17;198
5,19,1,0,0.0,MOSTLY_BENIGN,0,3.437795400619507,0.33867913484573364,0.6619185639675751,10.87401997058435,3.5837412806188196,0,0,19,,19
5,20,1,1,1.0,POISONED_BY_CENTROID,1,16332015796224.0,0.8702602535486221,28.654049848350397,10.87401997058435,3.5837412806188196,1,1,20,20,
5,21,2,0,0.0,MOSTLY_BENIGN,0,4.1208600997924805,0.03269481658935547,0.3565590461438381,10.87401997058435,3.5837412806188196,0,0,21;148,,21;148
5,24,1,0,0.0,MOSTLY_BENIGN,0,4.0673112869262695,0.0741884708404541,0.2996750875185924,10.87401997058435,3.5837412806188196,0,0,24,,24
5,26,2,0,0.0,MOSTLY_BENIGN,0,3.712538242340088,0.38859790563583374,1.072770450457669,10.87401997058435,3.5837412806188196,0,0,26;230,,26;230
5,28,1,0,0.0,MOSTLY_BENIGN,0,3.7794911861419678,0.18819868564605713,0.08453280430413519,10.87401997058435,3.5837412806188196,0,0,28,,28
5,29,4,0,0.0,MOSTLY_BENIGN,0,2.754196882247925,0.08908921480178833,0.9942826343303119,10.87401997058435,3.5837412806188196,0,0,29;212;368;382,,29;212;368;382
5,34,1,0,0.0,MOSTLY_BENIGN,0,4.080219268798828,0.4875955581665039,0.5390884845879321,10.87401997058435,3.5837412806188196,0,0,34,,34
5,36,3,0,0.0,MOSTLY_BENIGN,0,1.6652201414108276,0.04202723503112793,0.5556407652599499,10.87401997058435,3.5837412806188196,0,0,36;205;487,,36;205;487
5,38,19,0,0.0,MOSTLY_BENIGN,0,2.607783555984497,0.017591118812561035,0.17091581009476964,10.87401997058435,3.5837412806188196,0,0,38;8;85;89;142;227;264;292;319;331;355;378;386;397;401;421;436;478;481,,38;8;85;89;142;227;264;292;319;331;355;378;386;397;401;421;436;478;481
5,39,1,0,0.0,MOSTLY_BENIGN,0,1.9977504014968872,0.09996330738067627,0.36243187975842256,10.87401997058435,3.5837412806188196,0,0,39,,39
5,41,2,0,0.0,MOSTLY_BENIGN,0,4.015952110290527,0.5181293785572052,0.9688688045370742,10.87401997058435,3.5837412806188196,0,0,41;411,,41;411
5,42,4,0,0.0,MOSTLY_BENIGN,0,3.2770097255706787,0.2885543704032898,0.4180472971584501,10.87401997058435,3.5837412806188196,0,0,42;195;429;496,,42;195;429;496
5,47,1,0,0.0,MOSTLY_BENIGN,0,3.489083766937256,0.2842874526977539,0.22917776295151018,10.87401997058435,3.5837412806188196,0,0,47,,47
5,48,2,0,0.0,MOSTLY_BENIGN,0,4.227784156799316,0.5859339833259583,1.5781160216025083,10.87401997058435,3.5837412806188196,0,0,48;225,,48;225
5,52,1,0,0.0,MOSTLY_BENIGN,0,1.5444661378860474,0.052812814712524414,0.19821005406036496,10.87401997058435,3.5837412806188196,0,0,52,,52
5,55,2,0,0.0,MOSTLY_BENIGN,0,3.228764772415161,0.2480682134628296,0.933875697767682,10.87401997058435,3.5837412806188196,0,0,55;202,,55;202
5,57,7,0,0.0,MOSTLY_BENIGN,0,3.268049716949463,0.11558949947357178,0.10541285612431286,10.87401997058435,3.5837412806188196,0,0,57;10;18;295;320;332;450,,57;10;18;295;320;332;450
5,59,1,1,1.0,POISONED_BY_CENTROID,1,322868960.0,0.3853611350059509,17.822658494045655,10.87401997058435,3.5837412806188196,1,1,59,59,
5,62,2,0,0.0,MOSTLY_BENIGN,0,2.2793056964874268,0.05367201566696167,0.03317015260044068,10.87401997058435,3.5837412806188196,0,0,62;71,,62;71
5,63,1,0,0.0,MOSTLY_BENIGN,0,3.252614736557007,0.27873533964157104,0.3802926729839472,10.87401997058435,3.5837412806188196,0,0,63,,63
5,66,2,0,0.0,MOSTLY_BENIGN,0,2.040588617324829,0.08568024635314941,0.5633531952584274,10.87401997058435,3.5837412806188196,0,0,66;458,,66;458
5,68,1,1,1.0,POISONED_BY_CENTROID,1,867860480000.0,0.9648646004498005,25.71919819313022,10.87401997058435,3.5837412806188196,1,1,68,68,
5,69,1,1,1.0,POISONED_BY_CENTROID,1,439809015808.0,0.5286657512187958,25.039507806418047,10.87401997058435,3.5837412806188196,1,1,69,69,
5,70,31,0,0.0,MOSTLY_BENIGN,0,2.0070393085479736,0.005688667297363281,0.10228675382988688,10.87401997058435,3.5837412806188196,0,0,70;27;32;37;40;43;51;106;127;181;210;220;239;242;271;282;286;294;309;312;330;334;379;404;439;447;449;461;476;486;490,,70;27;32;37;40;43;51;106;127;181;210;220;239;242;271;282;286;294;309;312;330;334;379;404;439;447;449;461;476;486;490
5,72,1,0,0.0,MOSTLY_BENIGN,0,3.3738021850585938,0.2789098620414734,0.27835399472506617,10.87401997058435,3.5837412806188196,0,0,72,,72
5,73,1,1,1.0,POISONED_BY_CENTROID,1,319594823680.0,0.8009448796510696,24.72022124623234,10.87401997058435,3.5837412806188196,1,1,73,73,
5,74,1,1,1.0,POISONED_BY_CENTROID,1,144607985664.0,0.9322826415300369,23.927193762808578,10.87401997058435,3.5837412806188196,1,1,74,74,
5,76,1,0,0.0,MOSTLY_BENIGN,0,3.4139621257781982,0.33112412691116333,0.5809932449323152,10.87401997058435,3.5837412806188196,0,0,76,,76
5,78,3,0,0.0,MOSTLY_BENIGN,0,3.0768277645111084,0.2370644211769104,0.7891691946283145,10.87401997058435,3.5837412806188196,0,0,78;273;381,,78;273;381
5,80,1,0,0.0,MOSTLY_BENIGN,0,3.537452459335327,0.36313146352767944,0.64281741970608,10.87401997058435,3.5837412806188196,0,0,80,,80
5,87,12,0,0.0,MOSTLY_BENIGN,0,2.7294528484344482,0.16876733303070068,0.20386749224757955,10.87401997058435,3.5837412806188196,0,0,87;14;45;60;79;140;152;159;207;341;396;409,,87;14;45;60;79;140;152;159;207;341;396;409
5,90,1,1,1.0,POISONED_BY_CENTROID,1,425524822016.0,0.9346532449126244,25.006490511141443,10.87401997058435,3.5837412806188196,1,1,90,90,
5,92,3,3,1.0,POISONED_BY_CENTROID,1,67664480.0,0.32472366094589233,16.259973442545558,10.87401997058435,3.5837412806188196,1,1,92;276;424,92;276;424,
5,94,1,1,1.0,POISONED_BY_CENTROID,1,1452311576576.0,0.9176898524165154,26.234078985500222,10.87401997058435,3.5837412806188196,1,1,94,94,
5,95,6,0,0.0,MOSTLY_BENIGN,0,3.7872061729431152,0.09434634447097778,0.23155788347847667,10.87401997058435,3.5837412806188196,0,0,95;25;103;105;172;453,,95;25;103;105;172;453
5,96,1,1,1.0,POISONED_BY_CENTROID,1,223311511552.0,0.5012618601322174,24.361734938191056,10.87401997058435,3.5837412806188196,1,1,96,96,
5,99,2,0,0.0,MOSTLY_BENIGN,0,3.4034271240234375,0.30702048540115356,0.9113394484222391,10.87401997058435,3.5837412806188196,0,0,99;119,,99;119
5,102,16,0,0.0,MOSTLY_BENIGN,0,2.180158853530884,0.11926382780075073,0.42659845146016756,10.87401997058435,3.5837412806188196,0,0,102;125;162;190;217;222;259;298;318;372;380;406;427;430;454;467,,102;125;162;190;217;222;259;298;318;372;380;406;427;430;454;467
5,108,1,0,0.0,MOSTLY_BENIGN,0,4.229232311248779,0.4505309462547302,0.308319138711381,10.87401997058435,3.5837412806188196,0,0,108,,108
5,110,1,1,1.0,POISONED_BY_CENTROID,1,18090549248.0,0.9189591780304909,21.848556889630917,10.87401997058435,3.5837412806188196,1,1,110,110,
5,111,1,1,1.0,POISONED_BY_CENTROID,1,299667.90625,0.8009643405675888,10.84033468154622,10.87401997058435,3.5837412806188196,1,1,111,111,
5,115,1,1,1.0,POISONED_BY_CENTROID,1,7257300.5,0.9541783779859543,14.02741994636483,10.87401997058435,3.5837412806188196,1,1,115,115,
5,117,1,0,0.0,MOSTLY_BENIGN,0,4.366508483886719,0.5514000058174133,2.380480748672452,10.87401997058435,3.5837412806188196,0,0,117,,117
5,120,1,1,1.0,POISONED_BY_CENTROID,1,976118.125,0.9598831757903099,12.021240471642507,10.87401997058435,3.5837412806188196,1,1,120,120,
5,121,1,1,1.0,POISONED_BY_CENTROID,1,48666386432.0,0.43588805198669434,22.838155803493763,10.87401997058435,3.5837412806188196,1,1,121,121,
