round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
4,3,1,0,0.0,MOSTLY_BENIGN,0,4.935729026794434,0.06511718034744263,0.3091847145931989,21.654436141706775,3.971841493169836,0,0,3,,3
4,8,2,0,0.0,MOSTLY_BENIGN,0,4.612097263336182,0.2774386405944824,0.800102260062006,21.654436141706775,3.971841493169836,0,0,8;35,,8;35
4,12,1,0,0.0,MOSTLY_BENIGN,0,4.079052925109863,0.22537970542907715,0.48613879648500063,21.654436141706775,3.971841493169836,0,0,12,,12
4,15,1,1,1.0,POISONED_BY_CENTROID,1,5574415089664.0,0.9521781243383884,27.317547551804314,21.654436141706775,3.971841493169836,1,1,15,15,
4,18,2,2,1.0,POISONED_BY_CENTROID,1,3772802400256.0,0.1809016466140747,26.92717822417535,21.654436141706775,3.971841493169836,1,1,18;177,18;177,
4,19,1,1,1.0,POISONED_BY_CENTROID,1,4451807526912.0,0.590239018201828,27.092670356144406,21.654436141706775,3.971841493169836,1,1,19,19,
4,22,1,0,0.0,MOSTLY_BENIGN,0,4.255194187164307,0.19244587421417236,0.8471922042546908,21.654436141706775,3.971841493169836,0,0,22,,22
4,23,3,0,0.0,MOSTLY_BENIGN,0,4.716211795806885,0.30264127254486084,0.33097230394746985,21.654436141706775,3.971841493169836,0,0,23;120;180,,23;120;180
4,30,1,1,1.0,POISONED_BY_CENTROID,1,5926344982528.0,0.421484112739563,27.37876781914532,21.654436141706775,3.971841493169836,1,1,30,30,
4,39,1,1,1.0,POISONED_BY_CENTROID,1,6850849275904.0,0.2971042990684509,27.52373278308728,21.654436141706775,3.971841493169836,1,1,39,39,
4,40,1,1,1.0,POISONED_BY_CENTROID,1,5378034106368.0,0.7609443962574005,27.281683056272193,21.654436141706775,3.971841493169836,1,1,40,40,
4,41,3,3,1.0,POISONED_BY_CENTROID,1,1313844101120.0,0.4716452956199646,25.872317425132742,21.654436141706775,3.971841493169836,1,1,41;33;53,41;33;53,
4,43,1,1,1.0,POISONED_BY_CENTROID,1,12421190123520.0,0.7940905392169952,28.118764051678813,21.654436141706775,3.971841493169836,1,1,43,43,
4,47,1,1,1.0,POISONED_BY_CENTROID,1,3282535710720.0,0.3281586766242981,26.787976362872723,21.654436141706775,3.971841493169836,1,1,47,47,
4,58,1,1,1.0,POISONED_BY_CENTROID,1,124320677888.0,0.961507011204958,23.514469217003853,21.654436141706775,3.971841493169836,1,1,58,58,
4,60,4,4,1.0,POISONED_BY_CENTROID,1,3507984531456.0,0.47307926416397095,26.85440182160955,21.654436141706775,3.971841493169836,1,1,60;81;135;183,60;81;135;183,
4,62,2,0,0.0,MOSTLY_BENIGN,0,4.217817783355713,0.18027746677398682,0.8620125532979535,21.654436141706775,3.971841493169836,0,0,62;171,,62;171
4,65,1,1,1.0,POISONED_BY_CENTROID,1,3948045402112.0,0.15343433618545532,26.972580778147947,21.654436141706775,3.971841493169836,1,1,65,65,
4,71,1,1,1.0,POISONED_BY_CENTROID,1,1858318368768.0,0.5802865326404572,26.21903213257922,21.654436141706775,3.971841493169836,1,1,71,71,
4,72,2,0,0.0,MOSTLY_BENIGN,0,2.762866497039795,0.06800150871276855,0.5245257821590976,21.654436141706775,3.971841493169836,0,0,72;144,,72;144
4,76,1,0,0.0,MOSTLY_BENIGN,0,3.940753936767578,0.19119852781295776,0.6206263262838276,21.654436141706775,3.971841493169836,0,0,76,,76
4,78,3,0,0.0,MOSTLY_BENIGN,0,1.6918675899505615,0.03393685817718506,0.25721982766627777,21.654436141706775,3.971841493169836,0,0,78;5;160,,78;5;160
4,82,1,1,1.0,POISONED_BY_CENTROID,1,6292697513984.0,0.10943484306335449,27.438749992942824,21.654436141706775,3.971841493169836,1,1,82,82,
4,83,1,0,0.0,MOSTLY_BENIGN,0,4.681334972381592,0.2768896222114563,0.8750577852337431,21.654436141706775,3.971841493169836,0,0,83,,83
4,84,1,1,1.0,POISONED_BY_CENTROID,1,444647014400.0,0.43495094776153564,24.78888561896089,21.654436141706775,3.971841493169836,1,1,84,84,
4,85,1,1,1.0,POISONED_BY_CENTROID,1,7344057483264.0,0.7344400882720947,27.593251637143855,21.654436141706775,3.971841493169836,1,1,85,85,
4,87,1,1,1.0,POISONED_BY_CENTROID,1,7478846160896.0,0.32649654150009155,27.61143868013738,21.654436141706775,3.971841493169836,1,1,87,87,
4,88,1,1,1.0,POISONED_BY_CENTROID,1,7830043099136.0,0.7269842326641083,27.657328170961673,21.654436141706775,3.971841493169836,1,1,88,88,
4,89,1,1,1.0,POISONED_BY_CENTROID,1,2599626735616.0,0.40769433975219727,26.5547280281111,21.654436141706775,3.971841493169836,1,1,89,89,
4,90,2,0,0.0,MOSTLY_BENIGN,0,1.9905046224594116,0.033273935317993164,0.40253441821125696,21.654436141706775,3.971841493169836,0,0,90;44,,90;44
