round,scope,metric,threshold,median,mad,scale,method,tau,raw_threshold
10,client,dE_local,7.894004719389439,4.031968832015991,1.5078505277633667,2.2355391924619674,mad,1.7275634891107603,7.894004719389439
10,client,dN_local,0.7673997209432875,0.28994658774728294,0.18641151451378354,0.2763737114181355,mad,1.7275634891107603,0.7673997209432875
10,client,dE_global,7.894004719389439,4.031968832015991,1.5078505277633667,2.2355391924619674,mad,1.7275634891107603,7.894004719389439
10,client,dN_global,0.7673997209432875,0.28994658774728294,0.18641151451378354,0.2763737114181355,mad,1.7275634891107603,0.7673997209432875
10,client,dC_local,0.20123324560262393,0.07791122794151306,0.04814848303794861,0.0713849409520626,mad,1.7275634891107603,0.20123324560262393
10,client,dC_global,0.20123324560262393,0.07791122794151306,0.04814848303794861,0.0713849409520626,mad,1.7275634891107603,0.20123324560262393
10,client,dD,1.8604707768045843,0.8295868337154388,0.35848046094179153,0.5314831313923001,mad,1.9396362409256336,1.8604707768045843
10,cluster,cluster_dE_global,0.0,0.0,0.0,0.0,constant,1.7275634891107603,0.0
10,cluster,cluster_dN_global,0.20431020008300974,0.20431020008300974,0.0,0.0,constant,1.7275634891107603,0.20431020008300974
