round,client_id
2,2
2,9
2,11
2,13
2,14
2,21
2,22
2,29
2,35
2,37
2,41
2,51
2,59
2,61
2,62
2,63
2,67
2,70
2,76
2,82
2,83
2,84
2,92
2,94
2,98
2,100
2,110
2,113
2,115
2,118
2,119
2,122
2,124
2,125
2,131
2,133
2,135
2,136
2,140
2,142
2,148
2,149
2,157
2,161
2,168
2,177
2,178
2,186
2,188
2,199
