round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
1,7,3,0,0.0,MOSTLY_BENIGN,0,1.6121773719787598,0.04800772666931152,0.6843033567033829,6.049936304006576,1.766810286816545,0,0,7;81;141,,7;81;141
1,8,2,0,0.0,MOSTLY_BENIGN,0,2.6717426776885986,0.21367955207824707,1.2367406960523077,6.049936304006576,1.766810286816545,0,0,8;122,,8;122
1,9,7,0,0.0,MOSTLY_BENIGN,0,3.3078248500823975,0.09273362159729004,0.3552966931731993,6.049936304006576,1.766810286816545,0,0,9;3;11;30;55;100;200,,9;3;11;30;55;100;200
1,13,2,2,1.0,POISONED_BY_CENTROID,1,18.491695404052734,0.37248802185058594,1.55672650984638,6.049936304006576,1.766810286816545,1,0,13;23,13;23,
1,14,1,0,0.0,MOSTLY_BENIGN,0,1.960412859916687,0.1381148099899292,0.1192165160089251,6.049936304006576,1.766810286816545,0,0,14,,14
1,16,1,0,0.0,MOSTLY_BENIGN,0,2.9136364459991455,0.2105047106742859,1.6160083208532177,6.049936304006576,1.766810286816545,0,0,16,,16
1,17,2,2,1.0,POISONED_BY_CENTROID,1,119.77217864990234,0.6149939596652985,3.3324396961338305,6.049936304006576,1.766810286816545,1,1,17;164,17;164,
1,18,2,2,1.0,POISONED_BY_CENTROID,1,183.43804931640625,0.5427394211292267,3.756415647644964,6.049936304006576,1.766810286816545,1,1,18;35,18;35,
1,20,1,0,0.0,MOSTLY_BENIGN,0,1.6751608848571777,0.058390796184539795,0.04276356515869048,6.049936304006576,1.766810286816545,0,0,20,,20
1,21,1,0,0.0,MOSTLY_BENIGN,0,2.4713168144226074,0.11781001091003418,1.199100716245102,6.049936304006576,1.766810286816545,0,0,21,,21
1,22,7,0,0.0,MOSTLY_BENIGN,0,2.593777894973755,0.09227997064590454,0.21149797512586282,6.049936304006576,1.766810286816545,0,0,22;39;69;73;137;154;159,,22;39;69;73;137;154;159
1,26,1,0,0.0,MOSTLY_BENIGN,0,2.6786139011383057,0.2052958607673645,0.020324685776508474,6.049936304006576,1.766810286816545,0,0,26,,26
1,27,7,0,0.0,MOSTLY_BENIGN,0,1.022671103477478,0.022766828536987305,0.44530700741120877,6.049936304006576,1.766810286816545,0,0,27;1;49;103;173;178;187,,27;1;49;103;173;178;187
