round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
1,1,7,0,0.0,MOSTLY_BENIGN,0,4.761284351348877,0.453662633895874,0.21828078107999835,5.670869895668029,3.4237339788754833,0,0,1;2;22;64;116;214;240,,1;2;22;64;116;214;240
1,3,31,31,1.0,POISONED_BY_CENTROID,1,75.74018859863281,0.1266304850578308,2.8445378098015106,5.670869895668029,3.4237339788754833,1,0,3;14;23;33;52;54;96;119;177;223;225;269;290;301;304;343;344;358;367;385;387;403;439;442;445;448;451;477;478;492;495,3;14;23;33;52;54;96;119;177;223;225;269;290;301;304;343;344;358;367;385;387;403;439;442;445;448;451;477;478;492;495,
1,6,1,0,0.0,MOSTLY_BENIGN,0,1.5925287008285522,0.12942290306091309,0.5193762108558734,5.670869895668029,3.4237339788754833,0,0,6,,6
1,7,3,0,0.0,MOSTLY_BENIGN,0,1.7986457347869873,0.16692990064620972,0.45648498470768867,5.670869895668029,3.4237339788754833,0,0,7;31;349,,7;31;349
1,8,11,0,0.0,MOSTLY_BENIGN,0,3.230381488800049,0.39539670944213867,0.15663169922365644,5.670869895668029,3.4237339788754833,0,0,8;60;93;137;159;165;286;300;336;374;473,,8;60;93;137;159;165;286;300;336;374;473
1,13,1,0,0.0,MOSTLY_BENIGN,0,2.3597371578216553,0.3015630841255188,0.9394572606953991,5.670869895668029,3.4237339788754833,0,0,13,,13
1,15,1,0,0.0,MOSTLY_BENIGN,0,1.7546839714050293,0.16032886505126953,0.5182425938288606,5.670869895668029,3.4237339788754833,0,0,15,,15
1,16,2,0,0.0,MOSTLY_BENIGN,0,2.4151315689086914,0.33196890354156494,0.6487224957699528,5.670869895668029,3.4237339788754833,0,0,16;402,,16;402
1,24,1,1,1.0,POISONED_BY_CENTROID,1,150.02023315429688,0.18088889122009277,3.509040609522146,5.670869895668029,3.4237339788754833,1,1,24,24,
1,26,5,0,0.0,MOSTLY_BENIGN,0,1.8125118017196655,0.17215001583099365,0.5443743214750011,5.670869895668029,3.4237339788754833,0,0,26;74;193;422;491,,26;74;193;422;491
1,27,2,2,1.0,POISONED_BY_CENTROID,1,58.6425895690918,0.17649292945861816,2.596223688814676,5.670869895668029,3.4237339788754833,1,0,27;136,27;136,
1,29,6,0,0.0,MOSTLY_BENIGN,0,3.7190518379211426,0.4350510239601135,0.03335577224484369,5.670869895668029,3.4237339788754833,0,0,29;11;182;231;232;270,,29;11;182;231;232;270
1,32,1,0,0.0,MOSTLY_BENIGN,0,2.3795719146728516,0.2636569142341614,0.3194647468840983,5.670869895668029,3.4237339788754833,0,0,32,,32
1,35,19,19,1.0,POISONED_BY_CENTROID,1,44.77449417114258,0.1322711706161499,2.3426236506542657,5.670869895668029,3.4237339788754833,1,0,35;38;46;48;65;203;206;207;216;222;224;230;297;298;317;319;411;466;485,35;38;46;48;65;203;206;207;216;222;224;230;297;298;317;319;411;466;485,
1,39,1,0,0.0,MOSTLY_BENIGN,0,1.4549620151519775,0.08780127763748169,0.6674677811139254,5.670869895668029,3.4237339788754833,0,0,39,,39
1,40,1,0,0.0,MOSTLY_BENIGN,0,2.201018810272217,0.2500687837600708,0.4377354175749329,5.670869895668029,3.4237339788754833,0,0,40,,40
1,41,3,0,0.0,MOSTLY_BENIGN,0,2.8992886543273926,0.5335845947265625,0.8284989755145905,5.670869895668029,3.4237339788754833,0,0,41;420;454,,41;420;454
1,43,1,0,0.0,MOSTLY_BENIGN,0,1.7458993196487427,0.15770059823989868,0.5647698703028983,5.670869895668029,3.4237339788754833,0,0,43,,43
1,44,3,0,0.0,MOSTLY_BENIGN,0,2.1192820072174072,0.2328740954399109,0.808125092047344,5.670869895668029,3.4237339788754833,0,0,44;351;419,,44;351;419
1,51,1,0,0.0,MOSTLY_BENIGN,0,2.7042901515960693,0.3824213743209839,0.4473858538298601,5.670869895668029,3.4237339788754833,0,0,51,,51
1,57,1,0,0.0,MOSTLY_BENIGN,0,1.9818274974822998,0.20994526147842407,0.6093241874254759,5.670869895668029,3.4237339788754833,0,0,57,,57
1,58,1,0,0.0,MOSTLY_BENIGN,0,1.5784907341003418,0.07584249973297119,0.8250962166512646,5.670869895668029,3.4237339788754833,0,0,58,,58
1,59,4,4,1.0,POISONED_BY_CENTROID,1,116.65782165527344,0.26092463731765747,3.260195289519247,5.670869895668029,3.4237339788754833,1,0,59;334;417;486,59;334;417;486,
1,61,43,43,1.0,POISONED_BY_CENTROID,1,68.26214599609375,0.1664867401123047,2.742577078527726,5.670869895668029,3.4237339788754833,1,0,61;21;42;45;47;53;71;85;94;115;141;151;164;167;174;191;195;196;208;234;254;281;307;322;327;338;350;353;355;357;362;377;384;393;397;405;407;414;428;430;458;476;481,61;21;42;45;47;53;71;85;94;115;141;151;164;167;174;191;195;196;208;234;254;281;307;322;327;338;350;353;355;357;362;377;384;393;397;405;407;414;428;430;458;476;481,
1,62,1,1,1.0,POISONED_BY_CENTROID,1,82.8351058959961,0.18908870220184326,2.9285966089164317,5.670869895668029,3.4237339788754833,1,0,62,62,
1,63,1,0,0.0,MOSTLY_BENIGN,0,1.5982863903045654,0.1253477931022644,0.6000299172348411,5.670869895668029,3.4237339788754833,0,0,63,,63
1,67,1,0,0.0,MOSTLY_BENIGN,0,2.971630811691284,0.4983125329017639,2.0114006644878035,5.670869895668029,3.4237339788754833,0,0,67,,67
1,68,1,0,0.0,MOSTLY_BENIGN,0,2.948806047439575,0.3564383387565613,0.21471040250807702,5.670869895668029,3.4237339788754833,0,0,68,,68
1,70,2,0,0.0,MOSTLY_BENIGN,0,4.135547637939453,0.23452579975128174,0.2806117260892596,5.670869895668029,3.4237339788754833,0,0,70;450,,70;450
1,72,1,0,0.0,MOSTLY_BENIGN,0,2.9341087341308594,0.24551409482955933,0.02273819537787657,5.670869895668029,3.4237339788754833,0,0,72,,72
1,77,8,0,0.0,MOSTLY_BENIGN,0,2.6050586700439453,0.3534092903137207,0.44317463356051506,5.670869895668029,3.4237339788754833,0,0,77;251;278;348;379;391;398;484,,77;251;278;348;379;391;398;484
1,83,4,0,0.0,MOSTLY_BENIGN,0,2.045790910720825,0.2237362265586853,0.6792910517982201,5.670869895668029,3.4237339788754833,0,0,83;266;320;378,,83;266;320;378
1,86,1,0,0.0,MOSTLY_BENIGN,0,2.445554494857788,0.313180148601532,0.4537790926895831,5.670869895668029,3.4237339788754833,0,0,86,,86
1,87,2,0,0.0,MOSTLY_BENIGN,0,3.0248966217041016,0.36588072776794434,2.588580058967676,5.670869895668029,3.4237339788754833,0,0,87;268,,87;268
1,88,1,0,0.0,MOSTLY_BENIGN,0,2.724198341369629,0.29367542266845703,0.19417374420871095,5.670869895668029,3.4237339788754833,0,0,88,,88
1,92,2,0,0.0,MOSTLY_BENIGN,0,2.107913017272949,0.24199318885803223,0.6032453315775027,5.670869895668029,3.4237339788754833,0,0,92;463,,92;463
1,97,2,0,0.0,MOSTLY_BENIGN,0,2.541386604309082,0.3824421763420105,0.845660017372146,5.670869895668029,3.4237339788754833,0,0,97;123,,97;123
1,100,1,1,1.0,POISONED_BY_CENTROID,1,11.142037391662598,0.21638232469558716,1.0829201208313588,5.670869895668029,3.4237339788754833,1,0,100,100,
1,107,7,0,0.0,MOSTLY_BENIGN,0,3.056992292404175,0.4262887239456177,0.3000528815531287,5.670869895668029,3.4237339788754833,0,0,107;192;241;282;309;381;392,,107;192;241;282;309;381;392
1,113,2,0,0.0,MOSTLY_BENIGN,0,2.6858136653900146,0.43800854682922363,1.0825059356348439,5.670869895668029,3.4237339788754833,0,0,113;345,,113;345
1,117,2,0,0.0,MOSTLY_BENIGN,0,2.539201259613037,0.27232158184051514,1.4134196171289282,5.670869895668029,3.4237339788754833,0,0,117;305,,117;305
1,124,3,0,0.0,MOSTLY_BENIGN,0,2.0761349201202393,0.2275293469429016,0.4849112820014709,5.670869895668029,3.4237339788754833,0,0,124;371;426,,124;371;426
1,126,1,0,0.0,MOSTLY_BENIGN,0,2.4928243160247803,0.18272411823272705,1.5364837694197941,5.670869895668029,3.4237339788754833,0,0,126,,126
1,128,5,0,0.0,MOSTLY_BENIGN,0,2.8571674823760986,0.531146913766861,1.2006882308974265,5.670869895668029,3.4237339788754833,0,0,128;78;121;189;295,,128;78;121;189;295
1,130,1,1,1.0,POISONED_BY_CENTROID,1,135.6946258544922,0.5189669132232666,3.402438459837681,5.670869895668029,3.4237339788754833,1,0,130,130,
1,131,5,1,0.2,MOSTLY_BENIGN,0,2.0118415355682373,0.14132672548294067,1.0295428055323221,5.670869895668029,3.4237339788754833,0,0,131;199;238;493;498,238,131;199;493;498
1,132,4,4,1.0,POISONED_BY_CENTROID,1,11.691256523132324,0.1690431833267212,1.1367004757025532,5.670869895668029,3.4237339788754833,1,0,132;201;274;489,132;201;274;489,
1,134,3,0,0.0,MOSTLY_BENIGN,0,4.469300270080566,0.7002215683460236,0.08288216185404489,5.670869895668029,3.4237339788754833,0,0,134;108;464,,134;108;464
1,138,1,1,1.0,POISONED_BY_CENTROID,1,14.285755157470703,0.22582519054412842,1.2926604783466846,5.670869895668029,3.4237339788754833,1,0,138,138,
1,139,2,0,0.0,MOSTLY_BENIGN,0,2.1615686416625977,0.24339711666107178,0.4537184606274286,5.670869895668029,3.4237339788754833,0,0,139;175,,139;175
1,142,10,10,1.0,POISONED_BY_CENTROID,1,97.24668884277344,0.1554965376853943,3.0856264519380807,5.670869895668029,3.4237339788754833,1,0,142;10;50;109;176;210;226;247;287;359,142;10;50;109;176;210;226;247;287;359,
1,143,2,0,0.0,MOSTLY_BENIGN,0,2.0105576515197754,0.16332250833511353,0.9602836849791058,5.670869895668029,3.4237339788754833,0,0,143;408,,143;408
1,145,1,0,0.0,MOSTLY_BENIGN,0,1.823765516281128,0.14340031147003174,0.26433545650838147,5.670869895668029,3.4237339788754833,0,0,145,,145
1,150,5,5,1.0,POISONED_BY_CENTROID,1,28.998437881469727,0.16204816102981567,1.9356628885867961,5.670869895668029,3.4237339788754833,1,0,150;69;101;368;456,150;69;101;368;456,
1,152,1,1,1.0,POISONED_BY_CENTROID,1,43.69551086425781,0.2519737482070923,2.310795701127622,5.670869895668029,3.4237339788754833,1,0,152,152,
1,154,14,14,1.0,POISONED_BY_CENTROID,1,114.4244384765625,0.15781426429748535,3.2441615489892826,5.670869895668029,3.4237339788754833,1,0,154;12;75;127;186;211;256;267;285;310;435;455;494;499,154;12;75;127;186;211;256;267;285;310;435;455;494;499,
1,157,1,0,0.0,MOSTLY_BENIGN,0,3.032771587371826,0.39719533920288086,2.5689888715297147,5.670869895668029,3.4237339788754833,0,0,157,,157
1,158,1,0,0.0,MOSTLY_BENIGN,0,3.0384552478790283,0.2780299186706543,2.8110333261243996,5.670869895668029,3.4237339788754833,0,0,158,,158
1,160,1,0,0.0,MOSTLY_BENIGN,0,1.9680087566375732,0.19243448972702026,0.3873431165771762,5.670869895668029,3.4237339788754833,0,0,160,,160
1,161,1,1,1.0,POISONED_BY_CENTROID,1,49.04489517211914,0.19909298419952393,2.424270794060152,5.670869895668029,3.4237339788754833,1,0,161,161,
